@relation page-blocks0
@attribute Height integer [1, 804]
@attribute Lenght integer [1, 553]
@attribute Area integer [7, 143993]
@attribute Eccen real [0.0070, 537.0]
@attribute P_black real [0.052, 1.0]
@attribute P_and real [0.062, 1.0]
@attribute Mean_tr real [1.0, 4955.0]
@attribute Blackpix integer [1, 33017]
@attribute Blackand integer [7, 46133]
@attribute Wb_trans integer [1, 3212]
@attribute Class {positive, negative}
@inputs Height, Lenght, Area, Eccen, P_black, P_and, Mean_tr, Blackpix, Blackand, Wb_trans
@outputs Class
@data
7, 72, 504, 10.286, 0.405, 0.845, 1.85, 204, 426, 110, negative
8, 14, 112, 1.75, 0.42, 0.786, 1.88, 47, 88, 25, negative
9, 39, 351, 4.333, 0.308, 0.709, 1.69, 108, 249, 64, negative
8, 6, 48, 0.75, 0.313, 0.792, 3.0, 15, 38, 5, negative
7, 6, 42, 0.857, 0.548, 0.952, 2.56, 23, 40, 9, negative
8, 25, 200, 3.125, 0.3, 0.59, 2.22, 60, 118, 27, negative
10, 43, 430, 4.3, 0.256, 0.707, 1.8, 110, 304, 61, negative
8, 14, 112, 1.75, 0.402, 1.0, 1.55, 45, 112, 29, negative
8, 46, 368, 5.75, 0.356, 0.957, 1.79, 131, 352, 73, negative
7, 9, 63, 1.286, 0.46, 0.889, 2.42, 29, 56, 12, negative
7, 20, 140, 2.857, 0.336, 0.707, 2.24, 47, 99, 21, negative
5, 23, 115, 4.6, 0.452, 0.913, 1.79, 52, 105, 29, negative
8, 40, 320, 5.0, 0.347, 0.913, 1.63, 111, 292, 68, negative
8, 18, 144, 2.25, 0.354, 0.757, 1.65, 51, 109, 31, negative
8, 24, 192, 3.0, 0.328, 0.625, 1.75, 63, 120, 36, negative
7, 16, 112, 2.286, 0.42, 0.768, 1.96, 47, 86, 24, negative
10, 22, 220, 2.2, 0.277, 0.595, 1.74, 61, 131, 35, negative
8, 41, 328, 5.125, 0.323, 0.643, 1.66, 106, 211, 64, negative
6, 8, 48, 1.333, 0.458, 0.729, 2.44, 22, 35, 9, negative
86, 67, 5762, 0.779, 0.164, 0.935, 2.37, 947, 5386, 399, positive
13, 225, 2925, 17.308, 0.253, 0.893, 3.27, 740, 2612, 226, negative
9, 111, 999, 12.333, 0.188, 0.769, 1.49, 188, 768, 126, negative
7, 214, 1498, 30.571, 0.449, 0.899, 2.77, 672, 1346, 243, negative
8, 82, 656, 10.25, 0.396, 0.713, 2.63, 260, 468, 99, negative
8, 353, 2824, 44.125, 0.07, 0.292, 1.19, 197, 825, 165, negative
2, 536, 1072, 268.0, 0.538, 0.737, 30.37, 577, 790, 19, positive
8, 233, 1864, 29.125, 0.262, 0.838, 1.58, 488, 1562, 309, negative
9, 509, 4581, 56.556, 0.123, 0.501, 1.26, 563, 2297, 448, negative
8, 150, 1200, 18.75, 0.158, 0.594, 1.23, 189, 713, 154, negative
6, 12, 72, 2.0, 0.278, 1.0, 2.22, 20, 72, 9, negative
2, 536, 1072, 268.0, 0.537, 0.622, 24.0, 576, 667, 24, positive
7, 91, 637, 13.0, 0.334, 0.975, 1.76, 213, 621, 121, negative
9, 510, 4590, 56.667, 0.149, 0.541, 1.22, 686, 2484, 561, negative
7, 12, 84, 1.714, 0.226, 0.786, 1.9, 19, 66, 10, negative
2, 19, 38, 9.5, 0.184, 0.789, 1.4, 7, 30, 5, negative
1, 35, 35, 35.0, 0.2, 1.0, 1.17, 7, 35, 6, negative
6, 82, 492, 13.667, 0.274, 0.925, 1.39, 135, 455, 97, negative
9, 510, 4590, 56.667, 0.137, 0.636, 1.24, 629, 2918, 506, negative
7, 66, 462, 9.429, 0.171, 0.903, 1.49, 79, 417, 53, negative
2, 535, 1070, 267.5, 0.648, 0.92, 11.75, 693, 984, 59, positive
30, 60, 1800, 2.0, 0.154, 0.457, 1.85, 278, 823, 150, positive
24, 176, 4224, 7.333, 0.496, 0.969, 7.85, 2096, 4094, 267, negative
25, 186, 4650, 7.44, 0.478, 0.953, 7.16, 2221, 4433, 310, negative
2, 536, 1072, 268.0, 0.532, 0.558, 30.0, 570, 598, 19, positive
5, 31, 155, 6.2, 0.355, 0.974, 1.49, 55, 151, 37, negative
9, 508, 4572, 56.444, 0.188, 0.597, 1.49, 861, 2731, 579, negative
9, 508, 4572, 56.444, 0.16, 0.52, 1.3, 732, 2379, 563, negative
6, 81, 486, 13.5, 0.282, 0.957, 1.34, 137, 465, 102, negative
9, 534, 4806, 59.333, 0.134, 0.503, 1.34, 644, 2419, 482, negative
9, 275, 2475, 30.556, 0.202, 0.717, 1.39, 500, 1775, 359, negative
32, 106, 3392, 3.313, 0.198, 0.395, 4.56, 671, 1341, 147, positive
7, 61, 427, 8.714, 0.319, 0.988, 1.77, 136, 422, 77, negative
28, 32, 896, 1.143, 0.481, 0.742, 7.43, 431, 665, 58, positive
9, 180, 1620, 20.0, 0.343, 0.738, 2.47, 555, 1196, 225, negative
10, 185, 1850, 18.5, 0.36, 0.688, 2.81, 666, 1272, 237, negative
3, 470, 1410, 156.67, 0.352, 0.387, 23.62, 496, 545, 21, positive
9, 508, 4572, 56.444, 0.184, 0.705, 1.31, 840, 3224, 640, negative
8, 508, 4064, 63.5, 0.092, 0.393, 1.28, 372, 1599, 290, negative
8, 532, 4256, 66.5, 0.192, 0.72, 1.28, 816, 3066, 636, negative
7, 305, 2135, 43.571, 0.109, 0.501, 1.21, 232, 1069, 191, negative
9, 182, 1638, 20.222, 0.378, 0.789, 2.95, 619, 1292, 210, negative
9, 218, 1962, 24.222, 0.148, 0.582, 1.43, 290, 1141, 203, negative
2, 537, 1074, 268.5, 0.594, 0.655, 21.27, 638, 703, 30, positive
6, 76, 456, 12.667, 0.353, 0.961, 1.49, 161, 438, 108, negative
2, 415, 830, 207.5, 0.505, 0.578, 16.76, 419, 480, 25, positive
5, 29, 145, 5.8, 0.4, 0.966, 1.61, 58, 140, 36, negative
6, 75, 450, 12.5, 0.356, 0.973, 1.47, 160, 438, 109, negative
9, 535, 4815, 59.444, 0.165, 0.636, 1.38, 793, 3063, 573, negative
13, 228, 2964, 17.538, 0.24, 0.933, 3.02, 710, 2765, 235, negative
7, 101, 707, 14.429, 0.501, 0.973, 3.19, 354, 688, 111, negative
7, 61, 427, 8.714, 0.321, 0.965, 1.78, 137, 412, 77, negative
9, 250, 2250, 27.778, 0.305, 0.711, 2.18, 686, 1600, 314, negative
10, 251, 2510, 25.1, 0.151, 0.567, 1.29, 378, 1423, 293, negative
7, 262, 1834, 37.429, 0.152, 0.684, 1.28, 279, 1254, 218, negative
8, 209, 1672, 26.125, 0.173, 0.828, 1.27, 290, 1384, 228, negative
7, 175, 1225, 25.0, 0.186, 0.906, 1.21, 228, 1110, 188, negative
9, 174, 1566, 19.333, 0.15, 0.738, 1.22, 235, 1156, 193, negative
1, 109, 109, 109.0, 0.183, 1.0, 1.05, 20, 109, 19, negative
7, 80, 560, 11.429, 0.155, 0.698, 1.18, 87, 391, 74, negative
5, 75, 375, 15.0, 0.269, 0.979, 1.22, 101, 367, 83, negative
9, 151, 1359, 16.778, 0.139, 0.549, 1.17, 189, 746, 162, negative
1, 89, 89, 89.0, 0.169, 1.0, 1.07, 15, 89, 14, negative
8, 203, 1624, 25.375, 0.149, 0.767, 1.27, 242, 1246, 191, negative
1, 26, 26, 26.0, 1.0, 1.0, 26.0, 26, 26, 1, positive
1, 36, 36, 36.0, 0.306, 1.0, 1.83, 11, 36, 6, positive
1, 187, 187, 187.0, 0.963, 1.0, 25.71, 180, 187, 7, positive
13, 104, 1352, 8.0, 0.246, 0.699, 4.05, 332, 945, 82, negative
25, 294, 7350, 11.76, 0.471, 0.907, 7.72, 3459, 6663, 448, negative
8, 63, 504, 7.875, 0.321, 0.954, 1.82, 162, 481, 89, negative
9, 108, 972, 12.0, 0.247, 0.855, 1.69, 240, 831, 142, negative
8, 511, 4088, 63.875, 0.084, 0.338, 1.31, 343, 1380, 261, negative
8, 15, 120, 1.875, 0.25, 0.808, 2.14, 30, 97, 14, negative
8, 187, 1496, 23.375, 0.155, 0.747, 1.38, 232, 1118, 168, negative
8, 40, 320, 5.0, 0.281, 0.872, 1.45, 90, 279, 62, negative
11, 511, 5621, 46.455, 0.17, 0.538, 1.42, 956, 3023, 671, negative
8, 15, 120, 1.875, 0.267, 0.767, 2.29, 32, 92, 14, negative
9, 195, 1755, 21.667, 0.126, 0.383, 1.53, 221, 673, 144, negative
14, 57, 798, 4.071, 0.742, 0.97, 12.08, 592, 774, 49, negative
25, 186, 4650, 7.44, 0.485, 0.942, 7.39, 2253, 4379, 305, negative
8, 57, 456, 7.125, 0.434, 0.958, 2.91, 198, 437, 68, negative
9, 82, 738, 9.111, 0.383, 0.641, 2.62, 283, 473, 108, negative
9, 106, 954, 11.778, 0.373, 0.649, 2.8, 356, 619, 127, negative
2, 537, 1074, 268.5, 0.621, 0.747, 16.68, 667, 802, 40, positive
9, 511, 4599, 56.778, 0.164, 0.509, 1.42, 755, 2339, 530, negative
10, 506, 5060, 50.6, 0.15, 0.589, 1.34, 758, 2980, 564, negative
9, 536, 4824, 59.556, 0.126, 0.493, 1.34, 609, 2377, 456, negative
2, 537, 1074, 268.5, 0.538, 0.594, 32.11, 578, 638, 18, positive
8, 148, 1184, 18.5, 0.196, 0.718, 1.28, 232, 850, 181, negative
9, 194, 1746, 21.556, 0.169, 0.597, 1.37, 295, 1043, 215, negative
9, 180, 1620, 20.0, 0.16, 0.523, 1.39, 259, 847, 186, negative
9, 172, 1548, 19.111, 0.171, 0.731, 1.31, 265, 1131, 202, negative
8, 102, 816, 12.75, 0.212, 0.884, 1.25, 173, 721, 138, negative
9, 363, 3267, 40.333, 0.128, 0.532, 1.28, 417, 1738, 326, negative
13, 38, 494, 2.923, 0.334, 0.937, 3.93, 165, 463, 42, negative
25, 292, 7300, 11.68, 0.472, 0.915, 7.51, 3448, 6676, 459, negative
9, 107, 963, 11.889, 0.371, 0.65, 2.59, 357, 626, 138, negative
9, 124, 1116, 13.778, 0.367, 0.705, 2.85, 410, 787, 144, negative
9, 186, 1674, 20.667, 0.425, 0.786, 3.24, 712, 1315, 220, negative
7, 105, 735, 15.0, 0.127, 0.41, 1.39, 93, 301, 67, negative
9, 278, 2502, 30.889, 0.176, 0.594, 1.28, 440, 1485, 345, negative
6, 14, 84, 2.333, 0.393, 0.905, 1.57, 33, 76, 21, negative
2, 104, 208, 52.0, 0.063, 0.529, 1.08, 13, 110, 12, negative
9, 120, 1080, 13.333, 0.176, 0.752, 1.29, 190, 812, 147, negative
9, 284, 2556, 31.556, 0.137, 0.456, 1.41, 350, 1165, 249, negative
7, 14, 98, 2.0, 0.327, 0.939, 1.88, 32, 92, 17, negative
6, 14, 84, 2.333, 0.321, 0.881, 1.8, 27, 74, 15, negative
2, 537, 1074, 268.5, 0.523, 0.567, 62.44, 562, 609, 9, positive
1, 177, 177, 177.0, 0.203, 1.0, 1.03, 36, 177, 35, negative
9, 268, 2412, 29.778, 0.198, 0.637, 1.36, 478, 1536, 351, negative
25, 187, 4675, 7.48, 0.472, 0.943, 7.28, 2207, 4408, 303, negative
9, 111, 999, 12.333, 0.184, 0.771, 1.6, 184, 770, 115, negative
8, 64, 512, 8.0, 0.252, 0.865, 1.63, 129, 443, 79, negative
9, 107, 963, 11.889, 0.328, 0.656, 2.08, 316, 632, 152, negative
1, 40, 40, 40.0, 0.2, 1.0, 1.14, 8, 40, 7, negative
7, 13, 91, 1.857, 0.209, 0.846, 2.71, 19, 77, 7, negative
6, 131, 786, 21.833, 0.106, 0.471, 1.38, 83, 370, 60, negative
7, 375, 2625, 53.571, 0.092, 0.428, 1.21, 241, 1124, 200, negative
1, 54, 54, 54.0, 0.944, 1.0, 17.0, 51, 54, 3, positive
7, 75, 525, 10.714, 0.661, 0.907, 5.51, 347, 476, 63, negative
153, 158, 24174, 1.033, 0.587, 0.641, 46.95, 14180, 15491, 302, positive
10, 40, 400, 4.0, 0.278, 0.615, 2.09, 111, 246, 53, negative
9, 38, 342, 4.222, 0.313, 0.62, 2.18, 107, 212, 49, negative
11, 155, 1705, 14.091, 0.257, 0.584, 2.09, 438, 995, 210, negative
38, 1, 38, 0.026, 1.0, 1.0, 38.0, 38, 38, 1, positive
95, 93, 8835, 0.979, 0.675, 0.902, 3.63, 5966, 7968, 1644, positive
12, 84, 1008, 7.0, 0.42, 0.565, 4.75, 423, 570, 89, negative
1, 180, 180, 180.0, 0.983, 1.0, 88.5, 177, 180, 2, positive
53, 1, 53, 0.019, 1.0, 1.0, 53.0, 53, 53, 1, positive
14, 11, 154, 0.786, 0.526, 0.708, 8.1, 81, 109, 10, negative
10, 48, 480, 4.8, 0.579, 0.706, 6.04, 278, 339, 46, negative
10, 80, 800, 8.0, 0.553, 0.719, 5.08, 442, 575, 87, negative
13, 80, 1040, 6.154, 0.434, 0.536, 5.57, 451, 557, 81, negative
9, 14, 126, 1.556, 0.706, 0.865, 7.42, 89, 109, 12, negative
7, 15, 105, 2.143, 0.705, 0.971, 6.17, 74, 102, 12, negative
10, 31, 310, 3.1, 0.645, 0.774, 6.67, 200, 240, 30, negative
37, 1, 37, 0.027, 1.0, 1.0, 37.0, 37, 37, 1, positive
12, 257, 3084, 21.417, 0.283, 0.615, 3.0, 872, 1898, 291, negative
6, 13, 78, 2.167, 0.346, 0.577, 3.38, 27, 45, 8, negative
13, 9, 117, 0.692, 0.402, 0.684, 3.36, 47, 80, 14, negative
13, 6, 78, 0.462, 0.436, 0.449, 34.0, 34, 35, 1, negative
13, 53, 689, 4.077, 0.509, 0.624, 5.75, 351, 430, 61, negative
13, 67, 871, 5.154, 0.441, 0.83, 5.19, 384, 723, 74, negative
22, 1, 22, 0.045, 1.0, 1.0, 22.0, 22, 22, 1, positive
2, 16, 32, 8.0, 0.25, 0.531, 2.67, 8, 17, 3, positive
1, 136, 136, 136.0, 0.963, 1.0, 32.75, 131, 136, 4, positive
1, 14, 14, 14.0, 0.643, 1.0, 4.5, 9, 14, 2, positive
1, 29, 29, 29.0, 0.931, 1.0, 13.5, 27, 29, 2, positive
83, 314, 26062, 3.783, 0.298, 0.671, 8.75, 7772, 17482, 888, positive
24, 99, 2376, 4.125, 0.912, 0.96, 20.07, 2168, 2282, 108, negative
8, 43, 344, 5.375, 0.445, 0.86, 2.73, 153, 296, 56, negative
10, 20, 200, 2.0, 0.61, 0.845, 8.13, 122, 169, 15, negative
14, 421, 5894, 30.071, 0.379, 0.581, 4.8, 2236, 3424, 466, negative
10, 18, 180, 1.8, 0.539, 0.811, 8.82, 97, 146, 11, negative
11, 161, 1771, 14.636, 0.329, 0.605, 3.05, 582, 1071, 191, negative
13, 322, 4186, 24.769, 0.375, 0.714, 4.62, 1571, 2990, 340, negative
14, 385, 5390, 27.5, 0.369, 0.561, 4.83, 1990, 3022, 412, negative
11, 80, 880, 7.273, 0.492, 0.882, 4.98, 433, 776, 87, negative
8, 154, 1232, 19.25, 0.424, 0.87, 2.75, 522, 1072, 190, negative
8, 68, 544, 8.5, 0.54, 0.974, 3.03, 294, 530, 97, negative
54, 357, 19278, 6.611, 0.299, 0.655, 6.4, 5766, 12626, 901, positive
1, 117, 117, 117.0, 0.974, 1.0, 38.0, 114, 117, 3, positive
26, 170, 4420, 6.538, 0.188, 0.909, 1.54, 833, 4017, 542, negative
9, 17, 153, 1.889, 0.523, 0.869, 7.27, 80, 133, 11, negative
14, 321, 4494, 22.929, 0.361, 0.595, 4.71, 1624, 2675, 345, negative
14, 273, 3822, 19.5, 0.373, 0.701, 4.59, 1424, 2681, 310, negative
7, 1, 7, 0.143, 1.0, 1.0, 7.0, 7, 7, 1, positive
1, 27, 27, 27.0, 0.259, 1.0, 1.4, 7, 27, 5, positive
1, 39, 39, 39.0, 0.308, 1.0, 1.71, 12, 39, 7, positive
9, 9, 81, 1.0, 0.519, 0.531, 42.0, 42, 43, 1, negative
11, 245, 2695, 22.273, 0.353, 0.765, 2.77, 952, 2063, 344, negative
3, 4, 12, 1.333, 0.667, 0.667, 8.0, 8, 8, 1, negative
14, 253, 3542, 18.071, 0.372, 0.826, 4.36, 1317, 2924, 302, negative
11, 246, 2706, 22.364, 0.349, 0.765, 2.85, 944, 2071, 331, negative
3, 106, 318, 35.333, 0.258, 0.34, 6.31, 82, 108, 13, positive
10, 155, 1550, 15.5, 0.329, 0.601, 2.88, 510, 931, 177, negative
17, 203, 3451, 11.941, 0.925, 0.999, 14.19, 3192, 3448, 225, negative
9, 8, 72, 0.889, 0.681, 0.764, 12.25, 49, 55, 4, negative
8, 59, 472, 7.375, 0.464, 0.985, 2.74, 219, 465, 80, negative
9, 17, 153, 1.889, 0.627, 0.922, 6.4, 96, 141, 15, negative
12, 252, 3024, 21.0, 0.416, 0.682, 4.75, 1259, 2062, 265, negative
3, 3, 9, 1.0, 0.889, 0.889, 8.0, 8, 8, 1, negative
9, 16, 144, 1.778, 0.556, 0.958, 6.67, 80, 138, 12, negative
14, 203, 2842, 14.5, 0.362, 0.67, 4.36, 1028, 1904, 236, negative
3, 3, 9, 1.0, 0.889, 0.889, 8.0, 8, 8, 1, negative
13, 123, 1599, 9.462, 0.428, 0.798, 4.38, 684, 1276, 156, negative
10, 327, 3270, 32.7, 0.379, 0.767, 2.75, 1239, 2508, 450, negative
23, 371, 8533, 16.13, 0.941, 1.0, 16.83, 8027, 8533, 477, negative
14, 201, 2814, 14.357, 0.373, 0.641, 4.84, 1050, 1804, 217, negative
11, 98, 1078, 8.909, 0.378, 0.724, 3.04, 408, 781, 134, negative
10, 19, 190, 1.9, 0.553, 0.805, 7.5, 105, 153, 14, negative
14, 183, 2562, 13.071, 0.39, 0.681, 4.87, 998, 1745, 205, negative
12, 383, 4596, 31.917, 0.307, 0.603, 2.91, 1409, 2771, 485, negative
12, 1, 12, 0.083, 1.0, 1.0, 12.0, 12, 12, 1, positive
168, 135, 22680, 0.804, 0.82, 0.904, 62.81, 18591, 20513, 296, positive
8, 272, 2176, 34.0, 0.359, 0.848, 2.7, 781, 1846, 289, negative
14, 395, 5530, 28.214, 0.359, 0.658, 4.7, 1988, 3636, 423, negative
11, 433, 4763, 39.364, 0.449, 0.706, 4.65, 2137, 3365, 460, negative
13, 267, 3471, 20.538, 0.401, 0.662, 4.87, 1392, 2299, 286, negative
9, 369, 3321, 41.0, 0.329, 0.639, 2.67, 1094, 2122, 409, negative
10, 9, 90, 0.9, 0.667, 0.689, 30.0, 60, 62, 2, negative
10, 17, 170, 1.7, 0.535, 0.853, 7.58, 91, 145, 12, negative
13, 133, 1729, 10.231, 0.36, 0.721, 4.9, 622, 1247, 127, negative
9, 19, 171, 2.111, 0.667, 0.895, 7.6, 114, 153, 15, negative
27, 267, 7209, 9.889, 0.362, 0.674, 4.36, 2610, 4860, 599, negative
174, 471, 81954, 2.707, 0.339, 0.433, 15.84, 27820, 35499, 1756, positive
16, 344, 5504, 21.5, 0.373, 0.572, 5.73, 2053, 3146, 358, negative
11, 20, 220, 1.818, 0.564, 0.909, 8.27, 124, 200, 15, negative
12, 23, 276, 1.917, 0.576, 0.826, 7.57, 159, 228, 21, negative
17, 350, 5950, 20.588, 0.363, 0.577, 5.22, 2162, 3433, 414, negative
16, 181, 2896, 11.313, 0.4, 0.759, 5.1, 1157, 2198, 227, negative
47, 1, 47, 0.021, 1.0, 1.0, 47.0, 47, 47, 1, positive
83, 326, 27058, 3.928, 0.286, 0.671, 7.55, 7741, 18149, 1025, positive
72, 96, 6912, 1.333, 0.488, 0.582, 15.69, 3374, 4025, 215, positive
11, 70, 770, 6.364, 0.381, 0.639, 3.53, 293, 492, 83, negative
12, 22, 264, 1.833, 0.553, 0.841, 7.68, 146, 222, 19, negative
25, 203, 5075, 8.12, 0.837, 0.929, 15.22, 4246, 4713, 279, negative
16, 408, 6528, 25.5, 0.39, 0.644, 5.28, 2546, 4204, 482, negative
11, 22, 242, 2.0, 0.649, 0.847, 8.72, 157, 205, 18, negative
11, 56, 616, 5.091, 0.386, 0.7, 3.09, 238, 431, 77, negative
16, 424, 6784, 26.5, 0.371, 0.563, 5.34, 2514, 3820, 471, negative
9, 87, 783, 9.667, 0.444, 0.962, 2.37, 348, 753, 147, negative
12, 22, 264, 1.833, 0.58, 0.814, 7.65, 153, 215, 20, negative
23, 198, 4554, 8.609, 0.924, 0.999, 14.93, 4210, 4548, 282, negative
186, 469, 87234, 2.522, 0.378, 0.529, 22.29, 33017, 46133, 1481, positive
12, 69, 828, 5.75, 0.332, 0.626, 2.81, 275, 518, 98, negative
16, 309, 4944, 19.313, 0.382, 0.549, 5.38, 1890, 2713, 351, negative
24, 334, 8016, 13.917, 0.894, 0.966, 14.3, 7164, 7740, 501, negative
16, 405, 6480, 25.313, 0.382, 0.596, 5.3, 2476, 3863, 467, negative
187, 141, 26367, 0.754, 0.415, 0.884, 4.69, 10947, 23301, 2333, positive
9, 82, 738, 9.111, 0.306, 0.695, 2.86, 226, 513, 79, negative
1, 45, 45, 45.0, 0.244, 1.0, 1.38, 11, 45, 8, positive
16, 352, 5632, 22.0, 0.39, 0.738, 5.25, 2196, 4157, 418, negative
3, 4, 12, 1.333, 1.0, 1.0, 12.0, 12, 12, 1, negative
16, 417, 6672, 26.063, 0.381, 0.652, 5.29, 2543, 4349, 481, negative
24, 135, 3240, 5.625, 0.911, 0.966, 18.69, 2953, 3131, 158, negative
11, 22, 242, 2.0, 0.632, 0.864, 8.05, 153, 209, 19, negative
16, 410, 6560, 25.625, 0.381, 0.569, 5.55, 2497, 3731, 450, negative
11, 378, 4158, 34.364, 0.33, 0.684, 2.95, 1371, 2846, 465, negative
9, 268, 2412, 29.778, 0.465, 0.694, 6.3, 1122, 1675, 178, negative
9, 230, 2070, 25.556, 0.399, 0.87, 2.63, 826, 1800, 314, negative
8, 13, 104, 1.625, 0.663, 0.817, 6.9, 69, 85, 10, negative
8, 157, 1256, 19.625, 0.446, 0.987, 2.55, 560, 1240, 220, negative
9, 232, 2088, 25.778, 0.274, 0.782, 1.76, 573, 1633, 326, negative
8, 13, 104, 1.625, 0.683, 0.817, 7.1, 71, 85, 10, negative
7, 13, 91, 1.857, 0.791, 0.978, 6.0, 72, 89, 12, negative
8, 13, 104, 1.625, 0.625, 0.817, 5.91, 65, 85, 11, negative
9, 358, 3222, 39.778, 0.385, 0.863, 2.36, 1240, 2782, 525, negative
10, 279, 2790, 27.9, 0.377, 0.687, 2.7, 1052, 1916, 389, negative
15, 29, 435, 1.933, 0.524, 0.97, 4.15, 228, 422, 55, negative
77, 257, 19789, 3.338, 0.465, 0.49, 72.47, 9204, 9689, 127, negative
59, 84, 4956, 1.424, 0.659, 0.71, 148.36, 3264, 3517, 22, negative
11, 30, 330, 2.727, 0.467, 0.824, 4.16, 154, 272, 37, negative
17, 24, 408, 1.412, 0.426, 0.735, 4.7, 174, 300, 37, negative
8, 131, 1048, 16.375, 0.246, 0.796, 1.46, 258, 834, 177, negative
6, 184, 1104, 30.667, 0.272, 0.697, 1.54, 300, 770, 195, negative
8, 109, 872, 13.625, 0.219, 0.595, 1.61, 191, 519, 119, negative
8, 76, 608, 9.5, 0.232, 0.51, 1.88, 141, 310, 75, negative
8, 231, 1848, 28.875, 0.228, 0.569, 1.64, 421, 1052, 257, negative
4, 19, 76, 4.75, 0.421, 0.921, 1.78, 32, 70, 18, negative
18, 158, 2844, 8.778, 0.198, 0.418, 2.46, 563, 1190, 229, negative
6, 48, 288, 8.0, 0.316, 0.965, 1.57, 91, 278, 58, negative
8, 95, 760, 11.875, 0.187, 0.645, 1.34, 142, 490, 106, negative
10, 141, 1410, 14.1, 0.236, 0.645, 2.25, 333, 910, 148, negative
8, 229, 1832, 28.625, 0.168, 0.484, 1.57, 308, 887, 196, negative
5, 58, 290, 11.6, 0.2, 0.745, 1.41, 58, 216, 41, negative
7, 91, 637, 13.0, 0.163, 0.535, 1.46, 104, 341, 71, negative
17, 22, 374, 1.294, 0.321, 0.406, 8.57, 120, 152, 14, negative
8, 117, 936, 14.625, 0.173, 0.642, 1.3, 162, 601, 125, negative
4, 25, 100, 6.25, 0.28, 0.71, 1.33, 28, 71, 21, negative
7, 192, 1344, 27.429, 0.136, 0.385, 1.36, 183, 518, 135, negative
8, 208, 1664, 26.0, 0.194, 0.491, 1.65, 323, 817, 196, negative
18, 24, 432, 1.333, 0.454, 0.75, 5.76, 196, 324, 34, negative
18, 185, 3330, 10.278, 0.163, 0.358, 2.39, 544, 1193, 228, negative
9, 100, 900, 11.111, 0.247, 0.637, 1.83, 222, 573, 121, negative
6, 71, 426, 11.833, 0.329, 0.958, 1.57, 140, 408, 89, negative
8, 210, 1680, 26.25, 0.178, 0.483, 1.44, 299, 811, 208, negative
4, 44, 176, 11.0, 0.267, 0.614, 1.81, 47, 108, 26, negative
17, 34, 578, 2.0, 0.123, 0.156, 17.75, 71, 90, 4, negative
79, 159, 12561, 2.013, 0.319, 0.368, 51.4, 4009, 4623, 78, negative
3, 541, 1623, 180.33, 0.71, 0.747, 88.62, 1152, 1213, 13, positive
9, 153, 1377, 17.0, 0.304, 0.848, 2.06, 419, 1168, 203, negative
10, 292, 2920, 29.2, 0.203, 0.649, 1.5, 594, 1896, 397, negative
4, 93, 372, 23.25, 0.312, 0.763, 1.66, 116, 284, 70, negative
6, 94, 564, 15.667, 0.184, 0.934, 1.32, 104, 527, 79, negative
13, 284, 3692, 21.846, 0.205, 0.553, 1.87, 758, 2040, 405, negative
5, 94, 470, 18.8, 0.234, 0.845, 1.39, 110, 397, 79, negative
7, 61, 427, 8.714, 0.241, 0.794, 1.47, 103, 339, 70, negative
6, 93, 558, 15.5, 0.238, 0.711, 1.71, 133, 397, 78, negative
10, 288, 2880, 28.8, 0.191, 0.564, 1.5, 549, 1624, 365, negative
5, 96, 480, 19.2, 0.342, 0.738, 2.13, 164, 354, 77, negative
6, 96, 576, 16.0, 0.309, 0.925, 1.73, 178, 533, 103, negative
10, 330, 3300, 33.0, 0.225, 0.771, 1.44, 744, 2545, 518, negative
6, 96, 576, 16.0, 0.351, 0.755, 2.43, 202, 435, 83, negative
6, 96, 576, 16.0, 0.267, 0.939, 1.51, 154, 541, 102, negative
6, 96, 576, 16.0, 0.302, 0.795, 2.2, 174, 458, 79, negative
9, 305, 2745, 33.889, 0.191, 0.73, 1.4, 525, 2003, 375, negative
7, 19, 133, 2.714, 0.286, 0.632, 1.65, 38, 84, 23, negative
6, 95, 570, 15.833, 0.226, 0.933, 1.45, 129, 532, 89, negative
6, 96, 576, 16.0, 0.234, 0.668, 2.01, 135, 385, 67, negative
4, 96, 384, 24.0, 0.417, 0.753, 2.19, 160, 289, 73, negative
7, 140, 980, 20.0, 0.253, 0.886, 1.49, 248, 868, 167, negative
5, 96, 480, 19.2, 0.323, 0.838, 1.78, 155, 402, 87, negative
37, 1, 37, 0.027, 1.0, 1.0, 37.0, 37, 37, 1, positive
32, 1, 32, 0.031, 1.0, 1.0, 32.0, 32, 32, 1, positive
9, 18, 162, 2.0, 0.395, 0.759, 2.78, 64, 123, 23, negative
9, 127, 1143, 14.111, 0.213, 0.679, 1.58, 243, 776, 154, negative
1, 41, 41, 41.0, 0.39, 1.0, 1.07, 16, 41, 15, negative
8, 1, 8, 0.125, 1.0, 1.0, 8.0, 8, 8, 1, positive
7, 125, 875, 17.857, 0.29, 0.735, 1.59, 254, 643, 160, negative
1, 40, 40, 40.0, 0.4, 1.0, 1.07, 16, 40, 15, negative
9, 93, 837, 10.333, 0.229, 0.734, 1.57, 192, 614, 122, negative
6, 7, 42, 1.167, 0.333, 0.952, 1.4, 14, 40, 10, negative
7, 38, 266, 5.429, 0.41, 0.91, 1.82, 109, 242, 60, negative
7, 105, 735, 15.0, 0.256, 0.705, 1.69, 188, 518, 111, negative
