@relation page-blocks0
@attribute Height integer [1, 804]
@attribute Lenght integer [1, 553]
@attribute Area integer [7, 143993]
@attribute Eccen real [0.0070, 537.0]
@attribute P_black real [0.052, 1.0]
@attribute P_and real [0.062, 1.0]
@attribute Mean_tr real [1.0, 4955.0]
@attribute Blackpix integer [1, 33017]
@attribute Blackand integer [7, 46133]
@attribute Wb_trans integer [1, 3212]
@attribute Class {positive, negative}
@inputs Height, Lenght, Area, Eccen, P_black, P_and, Mean_tr, Blackpix, Blackand, Wb_trans
@outputs Class
@data
10, 35, 350, 3.5, 0.091, 0.157, 2.67, 32, 55, 12, negative
7, 12, 84, 1.714, 0.405, 0.988, 1.62, 34, 83, 21, negative
7, 12, 84, 1.714, 0.452, 0.952, 2.0, 38, 80, 19, negative
12, 69, 828, 5.75, 0.407, 0.833, 3.15, 337, 690, 107, negative
27, 106, 2862, 3.926, 0.261, 0.478, 5.45, 747, 1368, 137, negative
28, 32, 896, 1.143, 0.459, 0.73, 5.96, 411, 654, 69, negative
9, 103, 927, 11.444, 0.369, 0.877, 2.55, 342, 813, 134, negative
9, 165, 1485, 18.333, 0.337, 0.713, 2.54, 501, 1059, 197, negative
3, 9, 27, 3.0, 0.296, 0.667, 2.0, 8, 18, 4, negative
1, 13, 13, 13.0, 0.769, 1.0, 5.0, 10, 13, 2, negative
9, 347, 3123, 38.556, 0.111, 0.433, 1.26, 347, 1351, 275, negative
7, 11, 77, 1.571, 0.234, 0.935, 1.64, 18, 72, 11, negative
8, 69, 552, 8.625, 0.098, 0.344, 1.38, 54, 190, 39, negative
6, 12, 72, 2.0, 0.292, 0.778, 1.62, 21, 56, 13, negative
7, 80, 560, 11.429, 0.102, 0.468, 1.39, 57, 262, 41, negative
7, 13, 91, 1.857, 0.198, 0.846, 2.25, 18, 77, 8, negative
8, 145, 1160, 18.125, 0.156, 0.773, 1.24, 181, 897, 146, negative
9, 453, 4077, 50.333, 0.08, 0.363, 1.21, 326, 1478, 269, negative
5, 98, 490, 19.6, 0.341, 0.639, 2.14, 167, 313, 78, negative
24, 280, 6720, 11.667, 0.456, 0.913, 7.66, 3064, 6134, 400, negative
28, 31, 868, 1.107, 0.492, 0.745, 7.49, 427, 647, 57, positive
4, 4, 16, 1.0, 0.5, 0.5, 8.0, 8, 8, 1, negative
8, 82, 656, 10.25, 0.418, 0.753, 2.51, 274, 494, 109, negative
9, 180, 1620, 20.0, 0.374, 0.759, 2.86, 606, 1230, 212, negative
9, 107, 963, 11.889, 0.357, 0.693, 2.44, 344, 667, 141, negative
5, 4, 20, 0.8, 0.45, 0.45, 9.0, 9, 9, 1, negative
9, 148, 1332, 16.444, 0.194, 0.685, 1.37, 258, 912, 189, negative
9, 535, 4815, 59.444, 0.126, 0.444, 1.29, 606, 2136, 469, negative
7, 519, 3633, 74.143, 0.073, 0.394, 1.23, 265, 1431, 215, negative
9, 520, 4680, 57.778, 0.081, 0.308, 1.37, 378, 1441, 276, negative
8, 148, 1184, 18.5, 0.208, 0.725, 1.24, 246, 858, 198, negative
8, 196, 1568, 24.5, 0.142, 0.644, 1.4, 222, 1010, 159, negative
8, 75, 600, 9.375, 0.423, 0.87, 3.02, 254, 522, 84, negative
9, 248, 2232, 27.556, 0.33, 0.727, 2.39, 737, 1622, 308, negative
9, 103, 927, 11.444, 0.383, 0.825, 2.75, 355, 765, 129, negative
6, 29, 174, 4.833, 0.368, 0.954, 1.73, 64, 166, 37, negative
9, 245, 2205, 27.222, 0.16, 0.607, 1.39, 353, 1338, 254, negative
7, 256, 1792, 36.571, 0.135, 0.603, 1.36, 242, 1081, 178, negative
6, 103, 618, 17.167, 0.248, 0.909, 1.23, 153, 562, 124, negative
9, 107, 963, 11.889, 0.191, 0.739, 1.36, 184, 712, 135, negative
1, 263, 263, 263.0, 0.152, 1.0, 1.03, 40, 263, 39, negative
1, 200, 200, 200.0, 0.13, 1.0, 1.04, 26, 200, 25, negative
32, 350, 11200, 10.938, 0.142, 0.402, 3.96, 1588, 4497, 401, positive
9, 187, 1683, 20.778, 0.42, 0.786, 3.03, 707, 1323, 233, negative
6, 29, 174, 4.833, 0.42, 0.937, 1.92, 73, 163, 38, negative
7, 152, 1064, 21.714, 0.214, 0.73, 1.27, 228, 777, 179, negative
9, 284, 2556, 31.556, 0.141, 0.601, 1.26, 361, 1537, 286, negative
9, 535, 4815, 59.444, 0.118, 0.482, 1.31, 566, 2323, 432, negative
10, 535, 5350, 53.5, 0.113, 0.458, 1.36, 606, 2448, 447, negative
9, 533, 4797, 59.222, 0.166, 0.803, 1.3, 797, 3853, 612, negative
3, 537, 1611, 179.0, 0.345, 0.405, 22.24, 556, 652, 25, positive
14, 38, 532, 2.714, 0.227, 0.844, 2.95, 121, 449, 41, negative
24, 471, 11304, 19.625, 0.474, 0.921, 7.9, 5363, 10409, 679, negative
25, 494, 12350, 19.76, 0.462, 0.93, 7.35, 5707, 11482, 776, negative
8, 62, 496, 7.75, 0.308, 0.948, 1.91, 153, 470, 80, negative
7, 215, 1505, 30.714, 0.548, 0.997, 3.35, 824, 1500, 246, negative
9, 185, 1665, 20.556, 0.386, 0.686, 2.83, 643, 1142, 227, negative
9, 535, 4815, 59.444, 0.184, 0.676, 1.49, 887, 3257, 596, negative
8, 298, 2384, 37.25, 0.138, 0.592, 1.18, 329, 1412, 278, negative
8, 198, 1584, 24.75, 0.215, 0.832, 1.31, 341, 1318, 260, negative
5, 13, 65, 2.6, 0.338, 0.723, 2.2, 22, 47, 10, negative
13, 37, 481, 2.846, 0.306, 0.933, 3.59, 147, 449, 41, negative
9, 181, 1629, 20.111, 0.35, 0.773, 2.64, 570, 1260, 216, negative
9, 108, 972, 12.0, 0.345, 0.645, 2.45, 335, 627, 137, negative
8, 151, 1208, 18.875, 0.174, 0.627, 1.18, 210, 758, 178, negative
7, 59, 413, 8.429, 0.15, 0.576, 1.38, 62, 238, 45, negative
9, 314, 2826, 34.889, 0.156, 0.587, 1.25, 440, 1659, 352, negative
1, 278, 278, 278.0, 0.946, 1.0, 29.22, 263, 278, 9, positive
10, 251, 2510, 25.1, 0.141, 0.621, 1.23, 354, 1559, 287, negative
1, 60, 60, 60.0, 0.2, 1.0, 1.09, 12, 60, 11, negative
8, 69, 552, 8.625, 0.159, 0.772, 1.29, 88, 426, 68, negative
10, 250, 2500, 25.0, 0.12, 0.603, 1.19, 301, 1507, 253, negative
1, 81, 81, 81.0, 0.901, 1.0, 24.33, 73, 81, 3, positive
7, 148, 1036, 21.143, 0.184, 0.816, 1.2, 191, 845, 159, negative
31, 37, 1147, 1.194, 0.189, 0.555, 2.07, 217, 637, 105, positive
13, 38, 494, 2.923, 0.285, 0.907, 3.62, 141, 448, 39, negative
25, 178, 4450, 7.12, 0.49, 0.896, 7.9, 2181, 3988, 276, negative
24, 187, 4488, 7.792, 0.485, 0.918, 8.16, 2178, 4122, 267, negative
24, 84, 2016, 3.5, 0.474, 0.872, 8.69, 956, 1758, 110, negative
9, 249, 2241, 27.667, 0.301, 0.739, 1.96, 674, 1655, 344, negative
9, 168, 1512, 18.667, 0.315, 0.697, 2.15, 476, 1054, 221, negative
7, 14, 98, 2.0, 0.296, 0.786, 2.9, 29, 77, 10, negative
6, 32, 192, 5.333, 0.365, 0.958, 1.67, 70, 184, 42, negative
10, 309, 3090, 30.9, 0.2, 0.73, 1.4, 618, 2257, 441, negative
10, 511, 5110, 51.1, 0.161, 0.634, 1.43, 822, 3238, 575, negative
10, 83, 830, 8.3, 0.208, 0.667, 1.44, 173, 554, 120, negative
8, 73, 584, 9.125, 0.235, 0.803, 1.47, 137, 469, 93, negative
7, 15, 105, 2.143, 0.4, 0.924, 1.5, 42, 97, 28, negative
9, 107, 963, 11.889, 0.209, 0.778, 1.38, 201, 749, 146, negative
8, 15, 120, 1.875, 0.292, 0.808, 1.84, 35, 97, 19, negative
2, 537, 1074, 268.5, 0.538, 0.555, 82.57, 578, 596, 7, positive
10, 511, 5110, 51.1, 0.158, 0.625, 1.35, 805, 3194, 596, negative
7, 41, 287, 5.857, 0.254, 0.697, 1.43, 73, 200, 51, negative
8, 195, 1560, 24.375, 0.175, 0.965, 1.24, 273, 1506, 221, negative
8, 114, 912, 14.25, 0.116, 0.408, 1.45, 106, 372, 73, negative
13, 38, 494, 2.923, 0.324, 0.935, 3.81, 160, 462, 42, negative
28, 61, 1708, 2.179, 0.172, 0.509, 1.97, 294, 870, 149, positive
7, 100, 700, 14.286, 0.279, 0.98, 1.63, 195, 686, 120, negative
6, 80, 480, 13.333, 0.352, 0.96, 1.51, 169, 461, 112, negative
7, 218, 1526, 31.143, 0.142, 0.623, 1.26, 216, 951, 171, negative
8, 72, 576, 9.0, 0.198, 0.736, 1.25, 114, 424, 91, negative
8, 158, 1264, 19.75, 0.102, 0.346, 1.33, 129, 437, 97, negative
2, 537, 1074, 268.5, 0.556, 0.655, 24.88, 597, 704, 24, positive
4, 99, 396, 24.75, 0.503, 0.942, 2.4, 199, 373, 83, negative
25, 186, 4650, 7.44, 0.456, 0.868, 8.06, 2121, 4035, 263, negative
8, 100, 800, 12.5, 0.245, 0.863, 1.58, 196, 690, 124, negative
7, 13, 91, 1.857, 0.33, 0.923, 1.76, 30, 84, 17, negative
2, 538, 1076, 269.0, 0.518, 0.596, 29.32, 557, 641, 19, positive
7, 13, 91, 1.857, 0.363, 0.835, 1.57, 33, 76, 21, negative
9, 492, 4428, 54.667, 0.209, 0.781, 1.33, 924, 3457, 697, negative
9, 376, 3384, 41.778, 0.225, 0.875, 1.34, 760, 2960, 569, negative
7, 143, 1001, 20.429, 0.105, 0.526, 1.28, 105, 527, 82, negative
10, 511, 5110, 51.1, 0.141, 0.529, 1.3, 721, 2701, 555, negative
6, 13, 78, 2.167, 0.359, 1.0, 1.87, 28, 78, 15, negative
9, 306, 2754, 34.0, 0.213, 0.807, 1.38, 587, 2222, 424, negative
9, 164, 1476, 18.222, 0.189, 0.65, 1.26, 279, 959, 221, negative
6, 13, 78, 2.167, 0.179, 0.923, 2.0, 14, 72, 7, negative
7, 13, 91, 1.857, 0.242, 0.857, 2.0, 22, 78, 11, negative
9, 510, 4590, 56.667, 0.149, 0.592, 1.28, 684, 2717, 533, negative
5, 13, 65, 2.6, 0.262, 0.769, 2.43, 17, 50, 7, negative
29, 61, 1769, 2.103, 0.121, 0.431, 1.78, 214, 762, 120, positive
5, 98, 490, 19.6, 0.316, 0.704, 1.82, 155, 345, 85, negative
24, 178, 4272, 7.417, 0.491, 0.969, 7.86, 2099, 4141, 267, negative
25, 292, 7300, 11.68, 0.45, 0.914, 7.23, 3283, 6670, 454, negative
8, 215, 1720, 26.875, 0.367, 0.746, 2.6, 631, 1283, 243, negative
9, 123, 1107, 13.667, 0.331, 0.65, 2.3, 366, 719, 159, negative
9, 186, 1674, 20.667, 0.372, 0.778, 2.44, 622, 1303, 255, negative
3, 500, 1500, 166.67, 0.373, 0.421, 19.28, 559, 632, 29, positive
9, 457, 4113, 50.778, 0.173, 0.63, 1.28, 712, 2590, 555, negative
8, 69, 552, 8.625, 0.205, 0.826, 1.38, 113, 456, 82, negative
9, 326, 2934, 36.222, 0.171, 0.641, 1.3, 501, 1882, 385, negative
7, 171, 1197, 24.429, 0.16, 0.605, 1.25, 192, 724, 154, negative
9, 101, 909, 11.222, 0.196, 0.771, 1.22, 178, 701, 146, negative
9, 267, 2403, 29.667, 0.164, 0.73, 1.28, 393, 1754, 307, negative
1, 99, 99, 99.0, 0.192, 1.0, 1.06, 19, 99, 18, negative
9, 148, 1332, 16.444, 0.146, 0.558, 1.17, 195, 743, 167, negative
9, 332, 2988, 36.889, 0.159, 0.712, 1.21, 476, 2128, 393, negative
9, 102, 918, 11.333, 0.18, 0.759, 1.2, 165, 697, 137, negative
9, 233, 2097, 25.889, 0.165, 0.687, 1.26, 345, 1441, 274, negative
1, 74, 74, 74.0, 0.189, 1.0, 1.08, 14, 74, 13, negative
7, 40, 280, 5.714, 0.232, 0.707, 1.38, 65, 198, 47, negative
6, 71, 426, 11.833, 0.131, 0.784, 1.3, 56, 334, 43, negative
2, 536, 1072, 268.0, 0.586, 0.686, 21.66, 628, 735, 29, positive
1, 16, 16, 16.0, 1.0, 1.0, 16.0, 16, 16, 1, positive
83, 277, 22991, 3.337, 0.18, 0.365, 6.86, 4138, 8387, 603, positive
10, 17, 170, 1.7, 0.318, 0.529, 3.86, 54, 90, 14, negative
11, 53, 583, 4.818, 0.225, 0.485, 3.45, 131, 283, 38, negative
1, 413, 413, 413.0, 0.998, 1.0, 412.0, 412, 413, 1, positive
10, 55, 550, 5.5, 0.678, 0.827, 6.32, 373, 455, 59, negative
11, 190, 2090, 17.273, 0.239, 0.457, 2.11, 500, 955, 237, negative
3, 3, 9, 1.0, 0.778, 0.778, 7.0, 7, 7, 1, negative
1, 22, 22, 22.0, 0.818, 1.0, 4.5, 18, 22, 4, positive
10, 37, 370, 3.7, 0.592, 0.722, 8.11, 219, 267, 27, negative
10, 22, 220, 2.2, 0.591, 0.855, 6.5, 130, 188, 20, negative
11, 71, 781, 6.455, 0.461, 0.659, 5.54, 360, 515, 65, negative
11, 41, 451, 3.727, 0.337, 0.634, 2.92, 152, 286, 52, negative
10, 18, 180, 1.8, 0.55, 0.656, 7.62, 99, 118, 13, negative
12, 71, 852, 5.917, 0.481, 0.757, 5.86, 410, 645, 70, negative
12, 331, 3972, 27.583, 0.237, 0.535, 2.19, 942, 2125, 431, negative
31, 1, 31, 0.032, 1.0, 1.0, 31.0, 31, 31, 1, positive
9, 8, 72, 0.889, 0.583, 0.972, 21.0, 42, 70, 2, negative
10, 89, 890, 8.9, 0.252, 0.496, 3.25, 224, 441, 69, negative
11, 179, 1969, 16.273, 0.33, 0.733, 2.88, 650, 1444, 226, negative
1, 19, 19, 19.0, 0.579, 1.0, 3.67, 11, 19, 3, positive
168, 145, 24360, 0.863, 0.798, 0.963, 13.06, 19430, 23457, 1488, positive
7, 70, 490, 10.0, 0.535, 0.971, 3.23, 262, 476, 81, negative
9, 83, 747, 9.222, 0.371, 0.727, 3.3, 277, 543, 84, negative
4, 137, 548, 34.25, 0.173, 0.622, 3.28, 95, 341, 29, negative
24, 337, 8088, 14.042, 0.945, 1.0, 18.29, 7647, 8088, 418, negative
14, 402, 5628, 28.714, 0.399, 0.631, 4.75, 2248, 3554, 473, negative
14, 1, 14, 0.071, 1.0, 1.0, 14.0, 14, 14, 1, positive
9, 62, 558, 6.889, 0.403, 0.665, 3.26, 225, 371, 69, negative
13, 297, 3861, 22.846, 0.409, 0.6, 4.97, 1579, 2318, 318, negative
9, 82, 738, 9.111, 0.335, 0.73, 2.47, 247, 539, 100, negative
10, 154, 1540, 15.4, 0.342, 0.664, 2.55, 527, 1022, 207, negative
10, 9, 90, 0.9, 0.644, 0.689, 58.0, 58, 62, 1, negative
7, 156, 1092, 22.286, 0.473, 0.991, 2.37, 517, 1082, 218, negative
14, 397, 5558, 28.357, 0.342, 0.536, 4.53, 1902, 2979, 420, negative
10, 19, 190, 1.9, 0.584, 0.842, 6.94, 111, 160, 16, negative
10, 19, 190, 1.9, 0.563, 0.837, 8.23, 107, 159, 13, negative
8, 63, 504, 7.875, 0.435, 0.843, 2.41, 219, 425, 91, negative
132, 547, 72204, 4.144, 0.37, 0.483, 20.66, 26693, 34874, 1292, positive
1, 32, 32, 32.0, 0.438, 1.0, 2.0, 14, 32, 7, negative
24, 107, 2568, 4.458, 0.908, 0.982, 16.91, 2333, 2523, 138, negative
10, 19, 190, 1.9, 0.568, 0.774, 9.82, 108, 147, 11, negative
11, 141, 1551, 12.818, 0.366, 0.79, 2.85, 567, 1225, 199, negative
11, 292, 3212, 26.545, 0.341, 0.761, 2.95, 1096, 2445, 371, negative
1, 10, 10, 10.0, 1.0, 1.0, 10.0, 10, 10, 1, positive
1, 44, 44, 44.0, 0.727, 1.0, 5.33, 32, 44, 6, positive
1, 14, 14, 14.0, 1.0, 1.0, 14.0, 14, 14, 1, positive
10, 170, 1700, 17.0, 0.499, 0.928, 4.35, 849, 1577, 195, negative
13, 400, 5200, 30.769, 0.364, 0.609, 4.52, 1891, 3168, 418, negative
13, 130, 1690, 10.0, 0.392, 0.697, 4.77, 663, 1178, 139, negative
10, 280, 2800, 28.0, 0.356, 0.77, 2.63, 998, 2157, 380, negative
17, 106, 1802, 6.235, 0.927, 1.0, 14.53, 1671, 1802, 115, negative
9, 17, 153, 1.889, 0.608, 0.856, 7.15, 93, 131, 13, negative
8, 1, 8, 0.125, 1.0, 1.0, 8.0, 8, 8, 1, positive
13, 349, 4537, 26.846, 0.38, 0.668, 4.36, 1724, 3029, 395, negative
9, 18, 162, 2.0, 0.605, 0.895, 7.0, 98, 145, 14, negative
10, 159, 1590, 15.9, 0.355, 0.719, 3.07, 564, 1144, 184, negative
12, 175, 2100, 14.583, 0.403, 0.774, 4.28, 847, 1625, 198, negative
1, 193, 193, 193.0, 0.57, 1.0, 2.97, 110, 193, 37, positive
10, 154, 1540, 15.4, 0.315, 0.639, 2.53, 485, 984, 192, negative
24, 166, 3984, 6.917, 0.905, 0.98, 17.08, 3604, 3905, 211, negative
10, 240, 2400, 24.0, 0.383, 0.821, 2.75, 919, 1971, 334, negative
11, 62, 682, 5.636, 0.353, 0.78, 3.21, 241, 532, 75, negative
10, 19, 190, 1.9, 0.542, 0.768, 7.36, 103, 146, 14, negative
11, 184, 2024, 16.727, 0.484, 0.884, 4.6, 979, 1789, 213, negative
10, 19, 190, 1.9, 0.621, 0.858, 8.43, 118, 163, 14, negative
14, 417, 5838, 29.786, 0.359, 0.559, 4.48, 2094, 3262, 467, negative
14, 319, 4466, 22.786, 0.37, 0.577, 4.54, 1654, 2577, 364, negative
14, 340, 4760, 24.286, 0.344, 0.563, 4.6, 1636, 2682, 356, negative
6, 54, 324, 9.0, 0.549, 0.96, 3.36, 178, 311, 53, negative
83, 315, 26145, 3.795, 0.295, 0.594, 9.21, 7725, 15523, 839, positive
1, 32, 32, 32.0, 0.469, 1.0, 1.88, 15, 32, 8, positive
9, 17, 153, 1.889, 0.536, 0.915, 6.31, 82, 140, 13, negative
10, 16, 160, 1.6, 0.619, 0.963, 6.19, 99, 154, 16, negative
13, 369, 4797, 28.385, 0.397, 0.662, 4.79, 1906, 3176, 398, negative
7, 123, 861, 17.571, 0.419, 0.962, 2.62, 361, 828, 138, negative
10, 20, 200, 2.0, 0.485, 0.68, 8.82, 97, 136, 11, negative
25, 340, 8500, 13.6, 0.866, 0.926, 16.57, 7358, 7872, 444, negative
14, 420, 5880, 30.0, 0.376, 0.571, 4.92, 2209, 3356, 449, negative
13, 191, 2483, 14.692, 0.406, 0.617, 4.71, 1007, 1532, 214, negative
12, 72, 864, 6.0, 0.635, 0.94, 5.97, 549, 812, 92, negative
14, 416, 5824, 29.714, 0.384, 0.617, 4.64, 2234, 3594, 481, negative
7, 43, 301, 6.143, 0.545, 0.973, 2.56, 164, 293, 64, negative
10, 17, 170, 1.7, 0.571, 0.918, 6.47, 97, 156, 15, negative
13, 266, 3458, 20.462, 0.398, 0.579, 4.81, 1375, 2003, 286, negative
9, 250, 2250, 27.778, 0.36, 0.733, 2.56, 810, 1649, 316, negative
24, 170, 4080, 7.083, 0.931, 0.999, 17.04, 3799, 4075, 223, negative
10, 19, 190, 1.9, 0.611, 0.874, 8.92, 116, 166, 13, negative
25, 198, 4950, 7.92, 0.869, 0.932, 15.94, 4304, 4611, 270, negative
16, 121, 1936, 7.563, 0.396, 0.611, 5.6, 767, 1182, 137, negative
15, 121, 1815, 8.067, 0.428, 0.761, 5.35, 776, 1381, 145, negative
8, 82, 656, 10.25, 0.412, 0.803, 2.78, 270, 527, 97, negative
10, 155, 1550, 15.5, 0.332, 0.687, 2.47, 514, 1065, 208, negative
24, 120, 2880, 5.0, 0.927, 0.972, 21.36, 2670, 2800, 125, negative
16, 1, 16, 0.063, 1.0, 1.0, 16.0, 16, 16, 1, positive
16, 359, 5744, 22.438, 0.376, 0.652, 5.41, 2158, 3747, 399, negative
15, 356, 5340, 23.733, 0.406, 0.626, 5.29, 2167, 3342, 410, negative
17, 389, 6613, 22.882, 0.344, 0.678, 5.0, 2273, 4481, 455, negative
12, 22, 264, 1.833, 0.621, 0.788, 9.65, 164, 208, 17, negative
3, 4, 12, 1.333, 0.917, 0.917, 11.0, 11, 11, 1, negative
17, 96, 1632, 5.647, 0.366, 0.675, 5.15, 597, 1101, 116, negative
11, 161, 1771, 14.636, 0.333, 0.65, 2.71, 589, 1152, 217, negative
12, 22, 264, 1.833, 0.538, 0.852, 8.35, 142, 225, 17, negative
17, 398, 6766, 23.412, 0.32, 0.608, 5.3, 2162, 4117, 408, negative
11, 22, 242, 2.0, 0.579, 0.806, 7.78, 140, 195, 18, negative
3, 4, 12, 1.333, 0.833, 0.917, 10.0, 10, 11, 1, negative
11, 302, 3322, 27.455, 0.379, 0.804, 2.81, 1260, 2670, 448, negative
1, 23, 23, 23.0, 0.348, 1.0, 1.6, 8, 23, 5, positive
1, 14, 14, 14.0, 0.5, 1.0, 2.33, 7, 14, 3, positive
11, 19, 209, 1.727, 0.598, 0.947, 7.35, 125, 198, 17, negative
12, 216, 2592, 18.0, 0.507, 0.764, 5.3, 1315, 1981, 248, negative
15, 268, 4020, 17.867, 0.413, 0.731, 5.1, 1661, 2940, 326, negative
11, 22, 242, 2.0, 0.603, 0.888, 8.59, 146, 215, 17, negative
6, 57, 342, 9.5, 0.453, 0.906, 2.46, 155, 310, 63, negative
8, 13, 104, 1.625, 0.635, 0.788, 8.25, 66, 82, 8, negative
10, 248, 2480, 24.8, 0.356, 0.729, 2.6, 883, 1807, 340, negative
8, 48, 384, 6.0, 0.354, 0.901, 1.68, 136, 346, 81, negative
10, 316, 3160, 31.6, 0.366, 0.673, 2.74, 1158, 2126, 422, negative
9, 281, 2529, 31.222, 0.272, 0.856, 1.73, 687, 2164, 398, negative
9, 278, 2502, 30.889, 0.258, 0.798, 1.62, 645, 1997, 398, negative
10, 398, 3980, 39.8, 0.342, 0.745, 2.44, 1361, 2965, 557, negative
8, 12, 96, 1.5, 0.583, 0.813, 6.22, 56, 78, 9, negative
9, 162, 1458, 18.0, 0.254, 0.527, 2.69, 371, 769, 138, negative
8, 163, 1304, 20.375, 0.383, 0.982, 2.79, 500, 1280, 179, negative
87, 116, 10092, 1.333, 0.406, 0.416, 104.95, 4093, 4194, 39, negative
9, 159, 1431, 17.667, 0.249, 0.605, 1.93, 356, 866, 184, negative
17, 171, 2907, 10.059, 0.208, 0.422, 2.42, 606, 1226, 250, negative
9, 73, 657, 8.111, 0.298, 0.627, 2.55, 196, 412, 77, negative
5, 51, 255, 10.2, 0.314, 0.831, 1.63, 80, 212, 49, negative
5, 70, 350, 14.0, 0.18, 0.417, 1.4, 63, 146, 45, negative
5, 203, 1015, 40.6, 0.239, 0.859, 1.3, 243, 872, 187, negative
18, 22, 396, 1.222, 0.366, 0.513, 14.5, 145, 203, 10, negative
7, 227, 1589, 32.429, 0.217, 0.509, 1.6, 345, 809, 215, negative
8, 192, 1536, 24.0, 0.207, 0.579, 1.57, 318, 889, 203, negative
17, 22, 374, 1.294, 0.425, 0.765, 4.68, 159, 286, 34, negative
17, 11, 187, 0.647, 0.417, 0.647, 9.75, 78, 121, 8, negative
6, 46, 276, 7.667, 0.322, 0.877, 1.48, 89, 242, 60, negative
8, 113, 904, 14.125, 0.21, 0.759, 1.41, 190, 686, 135, negative
7, 135, 945, 19.286, 0.156, 0.753, 1.23, 147, 712, 120, negative
9, 150, 1350, 16.667, 0.237, 0.579, 1.75, 320, 782, 183, negative
6, 104, 624, 17.333, 0.234, 0.862, 1.32, 146, 538, 111, negative
17, 22, 374, 1.294, 0.409, 0.757, 4.5, 153, 283, 34, negative
7, 48, 336, 6.857, 0.298, 0.613, 1.67, 100, 206, 60, negative
7, 211, 1477, 30.143, 0.257, 0.653, 1.7, 380, 965, 223, negative
7, 67, 469, 9.571, 0.258, 0.548, 1.7, 121, 257, 71, negative
7, 97, 679, 13.857, 0.196, 0.461, 1.68, 133, 313, 79, negative
5, 107, 535, 21.4, 0.247, 0.91, 1.43, 132, 487, 92, negative
7, 98, 686, 14.0, 0.254, 0.608, 1.53, 174, 417, 114, negative
77, 245, 18865, 3.182, 0.445, 0.523, 32.67, 8396, 9871, 257, negative
10, 58, 580, 5.8, 0.402, 0.893, 2.81, 233, 518, 83, negative
16, 12, 192, 0.75, 0.526, 0.833, 7.21, 101, 160, 14, negative
7, 50, 350, 7.143, 0.266, 0.74, 1.45, 93, 259, 64, negative
117, 1, 117, 0.0090, 1.0, 1.0, 117.0, 117, 117, 1, positive
5, 93, 465, 18.6, 0.351, 1.0, 1.66, 163, 465, 98, negative
6, 97, 582, 16.167, 0.232, 0.852, 1.55, 135, 496, 87, negative
6, 96, 576, 16.0, 0.335, 0.703, 2.44, 193, 405, 79, negative
8, 298, 2384, 37.25, 0.242, 0.791, 1.5, 576, 1886, 383, negative
6, 96, 576, 16.0, 0.319, 0.703, 2.3, 184, 405, 80, negative
6, 96, 576, 16.0, 0.309, 0.644, 2.44, 178, 371, 73, negative
10, 319, 3190, 31.9, 0.239, 0.674, 1.67, 764, 2149, 458, negative
5, 82, 410, 16.4, 0.361, 0.802, 2.11, 148, 329, 70, negative
9, 285, 2565, 31.667, 0.338, 0.765, 2.42, 866, 1961, 358, negative
5, 94, 470, 18.8, 0.313, 0.751, 1.91, 147, 353, 77, negative
9, 183, 1647, 20.333, 0.218, 0.6, 1.42, 359, 989, 252, negative
5, 97, 485, 19.4, 0.334, 0.831, 1.98, 162, 403, 82, negative
6, 96, 576, 16.0, 0.262, 0.842, 1.51, 151, 485, 100, negative
4, 69, 276, 17.25, 0.377, 0.96, 1.82, 104, 265, 57, negative
5, 96, 480, 19.2, 0.329, 0.717, 2.14, 158, 344, 74, negative
6, 96, 576, 16.0, 0.274, 0.901, 1.58, 158, 519, 100, negative
6, 96, 576, 16.0, 0.293, 0.724, 2.09, 169, 417, 81, negative
4, 96, 384, 24.0, 0.479, 0.878, 2.56, 184, 337, 72, negative
6, 39, 234, 6.5, 0.342, 0.936, 2.05, 80, 219, 39, negative
64, 73, 4672, 1.141, 0.403, 0.445, 72.38, 1882, 2077, 26, positive
65, 50, 3250, 0.769, 0.454, 0.487, 245.83, 1475, 1582, 6, positive
4, 108, 432, 27.0, 0.778, 0.826, 56.0, 336, 357, 6, positive
9, 151, 1359, 16.778, 0.185, 0.566, 1.39, 251, 769, 181, negative
10, 1, 10, 0.1, 0.9, 1.0, 9.0, 9, 10, 1, positive
1, 40, 40, 40.0, 0.4, 1.0, 1.07, 16, 40, 15, negative
8, 120, 960, 15.0, 0.25, 0.748, 1.66, 240, 718, 145, negative
9, 111, 999, 12.333, 0.209, 0.571, 1.57, 209, 570, 133, negative
1, 35, 35, 35.0, 0.429, 1.0, 1.07, 15, 35, 14, negative
1, 63, 63, 63.0, 0.952, 1.0, 20.0, 60, 63, 3, positive
7, 76, 532, 10.857, 0.301, 0.859, 1.38, 160, 457, 116, negative
7, 56, 392, 8.0, 0.143, 0.401, 1.56, 56, 157, 36, negative
9, 102, 918, 11.333, 0.166, 0.56, 1.58, 152, 514, 96, negative
9, 44, 396, 4.889, 0.412, 0.795, 2.47, 163, 315, 66, negative
7, 8, 56, 1.143, 0.214, 0.625, 1.71, 12, 35, 7, negative
7, 2, 14, 0.286, 0.643, 0.714, 9.0, 9, 10, 1, positive
8, 117, 936, 14.625, 0.201, 0.698, 1.45, 188, 653, 130, negative
7, 75, 525, 10.714, 0.263, 0.71, 1.52, 138, 373, 91, negative
7, 70, 490, 10.0, 0.265, 0.976, 1.4, 130, 478, 93, negative
8, 180, 1440, 22.5, 0.213, 0.794, 1.39, 306, 1143, 220, negative
