@relation page-blocks0
@attribute Height integer [1, 804]
@attribute Lenght integer [1, 553]
@attribute Area integer [7, 143993]
@attribute Eccen real [0.0070, 537.0]
@attribute P_black real [0.052, 1.0]
@attribute P_and real [0.062, 1.0]
@attribute Mean_tr real [1.0, 4955.0]
@attribute Blackpix integer [1, 33017]
@attribute Blackand integer [7, 46133]
@attribute Wb_trans integer [1, 3212]
@attribute Class {positive, negative}
@inputs Height, Lenght, Area, Eccen, P_black, P_and, Mean_tr, Blackpix, Blackand, Wb_trans
@outputs Class
@data
7, 22, 154, 3.143, 0.396, 1.0, 1.85, 61, 154, 33, negative
7, 35, 245, 5.0, 0.404, 0.939, 1.9, 99, 230, 52, negative
7, 8, 56, 1.143, 0.411, 0.714, 2.3, 23, 40, 10, negative
7, 11, 77, 1.571, 0.455, 0.974, 1.75, 35, 75, 20, negative
7, 49, 343, 7.0, 0.318, 0.612, 1.91, 109, 210, 57, negative
10, 48, 480, 4.8, 0.3, 0.556, 2.15, 144, 267, 67, negative
8, 12, 96, 1.5, 0.427, 0.75, 2.05, 41, 72, 20, negative
8, 33, 264, 4.125, 0.371, 0.678, 1.88, 98, 179, 52, negative
10, 22, 220, 2.2, 0.318, 0.777, 1.79, 70, 171, 39, negative
15, 67, 1005, 4.467, 0.293, 0.607, 3.59, 294, 610, 82, negative
7, 11, 77, 1.571, 0.234, 0.545, 2.57, 18, 42, 7, negative
6, 32, 192, 5.333, 0.286, 0.891, 1.41, 55, 171, 39, negative
7, 13, 91, 1.857, 0.286, 0.934, 1.63, 26, 85, 16, negative
5, 31, 155, 6.2, 0.361, 0.974, 1.56, 56, 151, 36, negative
9, 465, 4185, 51.667, 0.157, 0.644, 1.24, 658, 2694, 532, negative
1, 89, 89, 89.0, 0.191, 1.0, 1.06, 17, 89, 16, negative
2, 536, 1072, 268.0, 0.498, 0.533, 41.08, 534, 571, 13, positive
8, 280, 2240, 35.0, 0.191, 0.709, 1.28, 427, 1589, 333, negative
7, 13, 91, 1.857, 0.308, 0.978, 1.56, 28, 89, 18, negative
1, 60, 60, 60.0, 0.217, 1.0, 1.08, 13, 60, 12, negative
8, 103, 824, 12.875, 0.142, 0.62, 1.17, 117, 511, 100, negative
9, 331, 2979, 36.778, 0.126, 0.527, 1.21, 374, 1570, 308, negative
9, 532, 4788, 59.111, 0.154, 0.642, 1.29, 736, 3073, 572, negative
5, 13, 65, 2.6, 0.154, 0.662, 10.0, 10, 43, 1, negative
4, 12, 48, 3.0, 0.25, 0.792, 3.0, 12, 38, 4, negative
13, 226, 2938, 17.385, 0.258, 0.971, 3.12, 759, 2852, 243, negative
5, 5, 25, 1.0, 0.36, 0.56, 3.0, 9, 14, 3, negative
7, 63, 441, 9.0, 0.288, 0.991, 1.61, 127, 437, 79, negative
6, 4, 24, 0.667, 0.417, 0.583, 5.0, 10, 14, 2, negative
8, 102, 816, 12.75, 0.403, 0.929, 2.7, 329, 758, 122, negative
9, 166, 1494, 18.444, 0.392, 0.75, 3.08, 585, 1120, 190, negative
9, 272, 2448, 30.222, 0.137, 0.532, 1.33, 336, 1303, 252, negative
9, 535, 4815, 59.444, 0.088, 0.318, 1.37, 425, 1530, 310, negative
10, 508, 5080, 50.8, 0.1, 0.343, 1.36, 506, 1742, 372, negative
2, 535, 1070, 267.5, 0.545, 0.629, 24.29, 583, 673, 24, positive
9, 306, 2754, 34.0, 0.192, 0.751, 1.4, 530, 2069, 378, negative
9, 534, 4806, 59.333, 0.131, 0.516, 1.31, 629, 2482, 479, negative
10, 534, 5340, 53.4, 0.132, 0.519, 1.28, 703, 2771, 548, negative
9, 267, 2403, 29.667, 0.131, 0.517, 1.35, 315, 1242, 234, negative
9, 534, 4806, 59.333, 0.102, 0.417, 1.4, 491, 2005, 351, negative
7, 197, 1379, 28.143, 0.072, 0.326, 1.5, 99, 450, 66, negative
3, 536, 1608, 178.67, 0.341, 0.353, 61.0, 549, 567, 9, positive
14, 298, 4172, 21.286, 0.207, 0.71, 3.49, 862, 2962, 247, negative
13, 38, 494, 2.923, 0.332, 0.935, 4.0, 164, 462, 41, negative
7, 95, 665, 13.571, 0.296, 0.982, 1.64, 197, 653, 120, negative
9, 108, 972, 12.0, 0.222, 0.778, 1.73, 216, 756, 125, negative
8, 150, 1200, 18.75, 0.205, 0.628, 1.32, 246, 753, 187, negative
8, 275, 2200, 34.375, 0.209, 0.737, 1.31, 460, 1621, 351, negative
1, 249, 249, 249.0, 0.173, 1.0, 1.02, 43, 249, 42, negative
7, 34, 238, 4.857, 0.282, 0.782, 1.49, 67, 186, 45, negative
7, 193, 1351, 27.571, 0.206, 0.813, 1.37, 278, 1099, 203, negative
9, 464, 4176, 51.556, 0.158, 0.55, 1.3, 658, 2297, 505, negative
8, 256, 2048, 32.0, 0.124, 0.563, 1.26, 253, 1153, 200, negative
1, 277, 277, 277.0, 1.0, 1.0, 277.0, 277, 277, 1, positive
1, 257, 257, 257.0, 1.0, 1.0, 257.0, 257, 257, 1, positive
13, 37, 481, 2.846, 0.322, 0.992, 3.52, 155, 477, 44, negative
25, 471, 11775, 18.84, 0.449, 0.886, 7.8, 5290, 10437, 678, negative
7, 216, 1512, 30.857, 0.458, 0.856, 3.11, 693, 1294, 223, negative
9, 108, 972, 12.0, 0.329, 0.691, 2.27, 320, 672, 141, negative
9, 170, 1530, 18.889, 0.371, 0.766, 2.6, 567, 1172, 218, negative
2, 537, 1074, 268.5, 0.507, 0.528, 181.33, 544, 567, 3, positive
8, 152, 1216, 19.0, 0.199, 0.677, 1.27, 242, 823, 191, negative
9, 535, 4815, 59.444, 0.173, 0.667, 1.36, 832, 3214, 613, negative
31, 105, 3255, 3.387, 0.242, 0.456, 4.89, 787, 1485, 161, positive
8, 62, 496, 7.75, 0.361, 0.877, 3.03, 179, 435, 59, negative
8, 96, 768, 12.0, 0.276, 0.883, 1.77, 212, 678, 120, negative
9, 83, 747, 9.222, 0.376, 0.687, 2.49, 281, 513, 113, negative
8, 107, 856, 13.375, 0.363, 0.734, 2.24, 311, 628, 139, negative
9, 102, 918, 11.333, 0.386, 0.895, 2.77, 354, 822, 128, negative
9, 250, 2250, 27.778, 0.347, 0.737, 2.44, 781, 1659, 320, negative
9, 510, 4590, 56.667, 0.148, 0.537, 1.33, 681, 2465, 513, negative
9, 217, 1953, 24.111, 0.168, 0.686, 1.4, 329, 1339, 235, negative
2, 99, 198, 49.5, 0.253, 0.616, 4.55, 50, 122, 11, positive
10, 336, 3360, 33.6, 0.163, 0.623, 1.32, 549, 2094, 415, negative
7, 155, 1085, 22.143, 0.178, 0.614, 1.46, 193, 666, 132, negative
7, 219, 1533, 31.286, 0.182, 0.798, 1.26, 279, 1224, 222, negative
2, 537, 1074, 268.5, 0.52, 0.621, 26.57, 558, 667, 21, positive
1, 537, 537, 537.0, 1.0, 1.0, 537.0, 537, 537, 1, positive
8, 109, 872, 13.625, 0.2, 0.854, 1.39, 174, 745, 125, negative
9, 103, 927, 11.444, 0.357, 0.864, 2.47, 331, 801, 134, negative
1, 63, 63, 63.0, 1.0, 1.0, 63.0, 63, 63, 1, positive
9, 207, 1863, 23.0, 0.177, 0.632, 1.29, 330, 1178, 255, negative
9, 103, 927, 11.444, 0.164, 0.771, 1.22, 152, 715, 125, negative
7, 198, 1386, 28.286, 0.17, 0.713, 1.36, 236, 988, 174, negative
1, 143, 143, 143.0, 0.133, 1.0, 1.06, 19, 143, 18, negative
9, 535, 4815, 59.444, 0.106, 0.47, 1.21, 510, 2262, 422, negative
10, 219, 2190, 21.9, 0.153, 0.601, 1.24, 334, 1317, 270, negative
1, 123, 123, 123.0, 0.163, 1.0, 1.05, 20, 123, 19, negative
7, 62, 434, 8.857, 0.189, 0.756, 1.28, 82, 328, 64, negative
8, 199, 1592, 24.875, 0.115, 0.575, 1.18, 183, 915, 155, negative
1, 36, 36, 36.0, 0.222, 1.0, 1.14, 8, 36, 7, negative
7, 198, 1386, 28.286, 0.055, 0.359, 1.23, 76, 498, 62, negative
1, 145, 145, 145.0, 0.972, 1.0, 35.25, 141, 145, 4, positive
8, 86, 688, 10.75, 0.494, 0.945, 2.64, 340, 650, 129, negative
9, 183, 1647, 20.333, 0.327, 0.744, 2.25, 538, 1225, 239, negative
9, 105, 945, 11.667, 0.334, 0.869, 2.19, 316, 821, 144, negative
2, 538, 1076, 269.0, 0.519, 0.684, 34.88, 558, 736, 16, positive
2, 538, 1076, 269.0, 0.637, 0.703, 29.78, 685, 756, 23, positive
10, 511, 5110, 51.1, 0.115, 0.414, 1.53, 588, 2114, 385, negative
7, 45, 315, 6.429, 0.254, 0.813, 1.4, 80, 256, 57, negative
10, 137, 1370, 13.7, 0.191, 0.693, 1.4, 261, 949, 187, negative
13, 375, 4875, 28.846, 0.154, 0.519, 1.44, 751, 2531, 521, negative
8, 38, 304, 4.75, 0.128, 0.444, 1.86, 39, 135, 21, negative
10, 510, 5100, 51.0, 0.162, 0.537, 1.47, 827, 2741, 564, negative
9, 175, 1575, 19.444, 0.177, 0.624, 1.26, 279, 983, 222, negative
9, 490, 4410, 54.444, 0.067, 0.323, 1.4, 297, 1425, 212, negative
10, 510, 5100, 51.0, 0.163, 0.542, 1.36, 832, 2763, 612, negative
7, 13, 91, 1.857, 0.374, 1.0, 1.89, 34, 91, 18, negative
3, 538, 1614, 179.33, 0.37, 0.424, 22.11, 597, 685, 27, positive
3, 537, 1611, 179.0, 0.353, 0.364, 71.13, 569, 587, 8, positive
14, 227, 3178, 16.214, 0.237, 0.839, 3.34, 754, 2667, 226, negative
9, 111, 999, 12.333, 0.218, 0.81, 1.7, 218, 809, 128, negative
9, 181, 1629, 20.111, 0.375, 0.738, 2.9, 611, 1202, 211, negative
8, 124, 992, 15.5, 0.427, 0.847, 2.6, 424, 840, 163, negative
7, 34, 238, 4.857, 0.265, 0.748, 1.4, 63, 178, 45, negative
2, 21, 42, 10.5, 0.167, 0.643, 1.4, 7, 27, 5, negative
7, 521, 3647, 74.429, 0.091, 0.386, 1.28, 333, 1409, 260, negative
1, 60, 60, 60.0, 0.2, 1.0, 1.09, 12, 60, 11, negative
7, 143, 1001, 20.429, 0.113, 0.528, 1.47, 113, 529, 77, negative
10, 317, 3170, 31.7, 0.124, 0.484, 1.32, 392, 1535, 298, negative
1, 65, 65, 65.0, 0.2, 1.0, 1.08, 13, 65, 12, negative
1, 45, 45, 45.0, 0.2, 1.0, 1.13, 9, 45, 8, negative
14, 57, 798, 4.071, 0.727, 0.951, 11.84, 580, 759, 49, negative
13, 104, 1352, 8.0, 0.198, 0.639, 3.44, 268, 864, 78, negative
24, 186, 4464, 7.75, 0.514, 0.988, 7.55, 2296, 4410, 304, negative
8, 82, 656, 10.25, 0.434, 0.75, 2.91, 285, 492, 98, negative
2, 537, 1074, 268.5, 0.537, 0.609, 22.19, 577, 654, 26, positive
8, 62, 496, 7.75, 0.214, 0.645, 1.43, 106, 320, 74, negative
9, 341, 3069, 37.889, 0.072, 0.305, 1.35, 222, 935, 165, negative
8, 510, 4080, 63.75, 0.144, 0.531, 1.32, 586, 2166, 444, negative
9, 177, 1593, 19.667, 0.196, 0.75, 1.38, 313, 1195, 227, negative
9, 353, 3177, 39.222, 0.187, 0.634, 1.45, 594, 2013, 411, negative
9, 144, 1296, 16.0, 0.123, 0.612, 1.33, 160, 793, 120, negative
5, 14, 70, 2.8, 0.257, 0.814, 3.6, 18, 57, 5, negative
9, 510, 4590, 56.667, 0.171, 0.695, 1.27, 787, 3190, 618, negative
9, 488, 4392, 54.222, 0.074, 0.343, 1.28, 326, 1508, 254, negative
9, 99, 891, 11.0, 0.21, 0.778, 1.39, 187, 693, 135, negative
9, 163, 1467, 18.111, 0.148, 0.667, 1.28, 217, 978, 170, negative
6, 81, 486, 13.5, 0.282, 0.852, 1.26, 137, 414, 109, negative
7, 71, 497, 10.143, 0.193, 0.672, 1.43, 96, 334, 67, negative
9, 61, 549, 6.778, 0.213, 0.683, 1.6, 117, 375, 73, negative
9, 102, 918, 11.333, 0.214, 0.708, 1.3, 196, 650, 151, negative
7, 50, 350, 7.143, 0.214, 0.96, 1.23, 75, 336, 61, negative
2, 535, 1070, 267.5, 0.55, 0.586, 117.8, 589, 627, 5, positive
13, 227, 2951, 17.462, 0.226, 0.837, 3.11, 668, 2470, 215, negative
24, 280, 6720, 11.667, 0.452, 0.899, 7.62, 3040, 6042, 399, negative
8, 100, 800, 12.5, 0.485, 0.879, 3.43, 388, 703, 113, negative
2, 32, 64, 16.0, 0.516, 0.531, 33.0, 33, 34, 1, positive
8, 523, 4184, 65.375, 0.06, 0.305, 1.2, 250, 1277, 209, negative
9, 331, 2979, 36.778, 0.195, 0.78, 1.29, 582, 2323, 452, negative
8, 535, 4280, 66.875, 0.171, 0.697, 1.27, 731, 2984, 575, negative
9, 264, 2376, 29.333, 0.197, 0.656, 1.34, 468, 1558, 349, negative
1, 70, 70, 70.0, 0.2, 1.0, 1.08, 14, 70, 13, negative
7, 169, 1183, 24.143, 0.167, 0.785, 1.28, 197, 929, 154, negative
6, 68, 408, 11.333, 0.172, 0.931, 1.25, 70, 380, 56, negative
7, 117, 819, 16.714, 0.186, 0.847, 1.26, 152, 694, 121, negative
8, 242, 1936, 30.25, 0.128, 0.574, 1.27, 247, 1111, 195, negative
7, 69, 483, 9.857, 0.188, 0.754, 1.28, 91, 364, 71, negative
54, 1, 54, 0.019, 1.0, 1.0, 54.0, 54, 54, 1, positive
39, 1, 39, 0.026, 1.0, 1.0, 39.0, 39, 39, 1, positive
1, 15, 15, 15.0, 0.867, 1.0, 13.0, 13, 15, 1, positive
10, 27, 270, 2.7, 0.63, 0.833, 6.07, 170, 225, 28, negative
11, 118, 1298, 10.727, 0.408, 0.616, 6.63, 530, 800, 80, negative
9, 67, 603, 7.444, 0.468, 0.823, 3.76, 282, 496, 75, negative
1, 11, 11, 11.0, 1.0, 1.0, 11.0, 11, 11, 1, positive
11, 288, 3168, 26.182, 0.248, 0.5, 2.04, 787, 1584, 386, negative
14, 27, 378, 1.929, 0.479, 0.709, 7.24, 181, 268, 25, negative
12, 85, 1020, 7.083, 0.476, 0.614, 5.4, 486, 626, 90, negative
14, 12, 168, 0.857, 0.429, 0.732, 6.55, 72, 123, 11, negative
42, 1, 42, 0.024, 1.0, 1.0, 42.0, 42, 42, 1, positive
1, 7, 7, 7.0, 1.0, 1.0, 7.0, 7, 7, 1, negative
10, 50, 500, 5.0, 0.602, 0.746, 5.57, 301, 373, 54, negative
7, 7, 49, 1.0, 0.918, 0.959, 22.5, 45, 47, 2, negative
12, 45, 540, 3.75, 0.467, 0.694, 6.63, 252, 375, 38, negative
10, 80, 800, 8.0, 0.275, 0.435, 3.93, 220, 348, 56, negative
1, 78, 78, 78.0, 0.949, 1.0, 24.67, 74, 78, 3, positive
4, 9, 36, 2.25, 0.611, 0.611, 22.0, 22, 22, 1, positive
1, 36, 36, 36.0, 0.583, 1.0, 5.25, 21, 36, 4, positive
1, 18, 18, 18.0, 0.5, 1.0, 3.0, 9, 18, 3, positive
10, 10, 100, 1.0, 0.5, 0.53, 50.0, 50, 53, 1, negative
24, 125, 3000, 5.208, 0.915, 0.959, 21.29, 2746, 2877, 129, negative
10, 18, 180, 1.8, 0.656, 0.9, 6.94, 118, 162, 17, negative
187, 137, 25619, 0.733, 0.899, 0.991, 29.29, 23025, 25400, 786, positive
11, 183, 2013, 16.636, 0.481, 0.747, 4.66, 969, 1503, 208, negative
10, 10, 100, 1.0, 0.46, 0.46, 46.0, 46, 46, 1, negative
10, 430, 4300, 43.0, 0.351, 0.772, 2.7, 1508, 3318, 559, negative
14, 372, 5208, 26.571, 0.378, 0.586, 4.99, 1971, 3050, 395, negative
24, 336, 8064, 14.0, 0.898, 0.958, 15.91, 7238, 7729, 455, negative
10, 18, 180, 1.8, 0.6, 0.844, 7.2, 108, 152, 15, negative
3, 3, 9, 1.0, 0.778, 0.778, 7.0, 7, 7, 1, negative
1, 52, 52, 52.0, 0.962, 1.0, 25.0, 50, 52, 2, positive
10, 155, 1550, 15.5, 0.314, 0.631, 2.64, 486, 978, 184, negative
8, 52, 416, 6.5, 0.45, 0.921, 2.88, 187, 383, 65, negative
10, 18, 180, 1.8, 0.467, 0.778, 8.4, 84, 140, 10, negative
14, 153, 2142, 10.929, 0.38, 0.643, 4.44, 813, 1378, 183, negative
11, 167, 1837, 15.182, 0.371, 0.8, 2.86, 681, 1470, 238, negative
10, 17, 170, 1.7, 0.506, 0.771, 7.82, 86, 131, 11, negative
14, 326, 4564, 23.286, 0.363, 0.589, 4.4, 1657, 2689, 377, negative
11, 251, 2761, 22.818, 0.355, 0.743, 2.93, 979, 2052, 334, negative
3, 3, 9, 1.0, 0.889, 0.889, 8.0, 8, 8, 1, negative
1, 9, 9, 9.0, 0.889, 1.0, 8.0, 8, 9, 1, positive
9, 1, 9, 0.111, 1.0, 1.0, 9.0, 9, 9, 1, positive
54, 357, 19278, 6.611, 0.324, 0.644, 6.22, 6238, 12422, 1003, positive
28, 171, 4788, 6.107, 0.258, 0.912, 1.99, 1235, 4369, 621, negative
9, 83, 747, 9.222, 0.391, 0.795, 3.21, 292, 594, 91, negative
8, 58, 464, 7.25, 0.442, 0.903, 3.15, 205, 419, 65, negative
13, 222, 2886, 17.077, 0.377, 0.692, 4.92, 1087, 1997, 221, negative
10, 18, 180, 1.8, 0.522, 0.694, 9.4, 94, 125, 10, negative
17, 98, 1666, 5.765, 0.929, 1.0, 14.88, 1548, 1666, 104, negative
10, 151, 1510, 15.1, 0.381, 0.785, 3.48, 575, 1186, 165, negative
10, 252, 2520, 25.2, 0.377, 0.775, 2.88, 950, 1953, 330, negative
9, 82, 738, 9.111, 0.352, 0.798, 2.63, 260, 589, 99, negative
12, 1, 12, 0.083, 1.0, 1.0, 12.0, 12, 12, 1, positive
10, 16, 160, 1.6, 0.544, 0.875, 7.25, 87, 140, 12, negative
13, 136, 1768, 10.462, 0.415, 0.778, 4.58, 733, 1375, 160, negative
10, 19, 190, 1.9, 0.6, 0.858, 7.6, 114, 163, 15, negative
14, 390, 5460, 27.857, 0.358, 0.59, 4.44, 1956, 3224, 441, negative
11, 165, 1815, 15.0, 0.354, 0.706, 3.38, 643, 1282, 190, negative
12, 272, 3264, 22.667, 0.329, 0.75, 2.74, 1075, 2448, 393, negative
9, 20, 180, 2.222, 0.628, 0.856, 8.07, 113, 154, 14, negative
9, 1, 9, 0.111, 1.0, 1.0, 9.0, 9, 9, 1, positive
10, 155, 1550, 15.5, 0.35, 0.678, 2.78, 542, 1051, 195, negative
28, 333, 9324, 11.893, 0.351, 0.65, 4.55, 3270, 6057, 718, negative
9, 18, 162, 2.0, 0.543, 0.815, 8.8, 88, 132, 10, negative
7, 157, 1099, 22.429, 0.439, 0.874, 2.77, 482, 961, 174, negative
7, 153, 1071, 21.857, 0.467, 0.97, 2.75, 500, 1039, 182, negative
10, 19, 190, 1.9, 0.6, 0.768, 9.5, 114, 146, 12, negative
8, 193, 1544, 24.125, 0.4, 0.829, 2.51, 617, 1280, 246, negative
11, 184, 2024, 16.727, 0.471, 0.885, 4.48, 954, 1791, 213, negative
7, 14, 98, 2.0, 0.102, 0.204, 10.0, 10, 20, 1, positive
24, 198, 4752, 8.25, 0.911, 0.983, 15.8, 4329, 4670, 274, negative
10, 16, 160, 1.6, 0.425, 0.794, 7.56, 68, 127, 9, negative
9, 124, 1116, 13.778, 0.348, 0.722, 2.57, 388, 806, 151, negative
27, 320, 8640, 11.852, 0.321, 0.561, 4.53, 2774, 4845, 613, negative
10, 18, 180, 1.8, 0.583, 0.894, 7.5, 105, 161, 14, negative
13, 1, 13, 0.077, 1.0, 1.0, 13.0, 13, 13, 1, positive
12, 409, 4908, 34.083, 0.302, 0.604, 2.88, 1482, 2966, 515, negative
26, 184, 4784, 7.077, 0.773, 0.886, 16.88, 3696, 4241, 219, negative
11, 205, 2255, 18.636, 0.371, 0.717, 3.01, 837, 1616, 278, negative
16, 367, 5872, 22.938, 0.385, 0.575, 5.29, 2258, 3377, 427, negative
17, 382, 6494, 22.471, 0.363, 0.567, 5.46, 2355, 3680, 431, negative
1, 42, 42, 42.0, 0.19, 1.0, 1.6, 8, 42, 5, positive
1, 28, 28, 28.0, 0.464, 1.0, 2.17, 13, 28, 6, positive
16, 344, 5504, 21.5, 0.385, 0.662, 5.2, 2121, 3643, 408, negative
13, 135, 1755, 10.385, 0.492, 0.833, 5.5, 864, 1462, 157, negative
9, 78, 702, 8.667, 0.464, 0.89, 3.33, 326, 625, 98, negative
16, 391, 6256, 24.438, 0.401, 0.674, 5.26, 2508, 4219, 477, negative
39, 353, 13767, 9.051, 0.557, 0.608, 16.89, 7667, 8370, 454, negative
16, 415, 6640, 25.938, 0.389, 0.675, 5.17, 2582, 4480, 499, negative
12, 20, 240, 1.667, 0.546, 0.838, 8.19, 131, 201, 16, negative
16, 205, 3280, 12.813, 0.401, 0.799, 5.36, 1314, 2622, 245, negative
9, 155, 1395, 17.222, 0.366, 0.723, 2.54, 511, 1008, 201, negative
12, 71, 852, 5.917, 0.608, 0.863, 6.4, 518, 735, 81, negative
23, 120, 2760, 5.217, 0.942, 1.0, 17.44, 2599, 2760, 149, negative
10, 256, 2560, 25.6, 0.363, 0.765, 2.84, 928, 1959, 327, negative
10, 256, 2560, 25.6, 0.371, 0.779, 2.95, 951, 1995, 322, negative
3, 424, 1272, 141.33, 0.537, 0.557, 136.6, 683, 709, 5, negative
9, 155, 1395, 17.222, 0.346, 0.731, 2.44, 483, 1020, 198, negative
12, 20, 240, 1.667, 0.525, 0.854, 9.0, 126, 205, 14, negative
16, 227, 3632, 14.188, 0.41, 0.731, 4.97, 1490, 2654, 300, negative
11, 20, 220, 1.818, 0.577, 0.882, 8.47, 127, 194, 15, negative
15, 356, 5340, 23.733, 0.398, 0.738, 5.32, 2127, 3940, 400, negative
16, 424, 6784, 26.5, 0.371, 0.719, 5.16, 2518, 4879, 488, negative
12, 10, 120, 0.833, 0.675, 0.783, 11.57, 81, 94, 7, negative
11, 236, 2596, 21.455, 0.354, 0.803, 2.91, 920, 2084, 316, negative
15, 154, 2310, 10.267, 0.423, 0.704, 5.84, 976, 1626, 167, negative
3, 4, 12, 1.333, 0.917, 0.917, 11.0, 11, 11, 1, negative
11, 94, 1034, 8.545, 0.38, 0.677, 3.12, 393, 700, 126, negative
4, 2, 8, 0.5, 1.0, 1.0, 8.0, 8, 8, 1, positive
10, 57, 570, 5.7, 0.407, 0.739, 2.94, 232, 421, 79, negative
11, 436, 4796, 39.636, 0.336, 0.755, 2.86, 1612, 3623, 564, negative
9, 1, 9, 0.111, 1.0, 1.0, 9.0, 9, 9, 1, positive
8, 104, 832, 13.0, 0.575, 0.87, 3.71, 478, 724, 129, negative
10, 268, 2680, 26.8, 0.494, 0.754, 6.02, 1325, 2022, 220, negative
9, 276, 2484, 30.667, 0.388, 0.846, 2.58, 964, 2102, 373, negative
7, 19, 133, 2.714, 0.662, 0.925, 4.89, 88, 123, 18, negative
7, 80, 560, 11.429, 0.361, 0.961, 1.63, 202, 538, 124, negative
10, 238, 2380, 23.8, 0.353, 0.727, 2.85, 840, 1730, 295, negative
7, 13, 91, 1.857, 0.67, 0.89, 7.63, 61, 81, 8, negative
7, 19, 133, 2.714, 0.662, 0.91, 5.18, 88, 121, 17, negative
8, 109, 872, 13.625, 0.447, 0.959, 2.47, 390, 836, 158, negative
8, 162, 1296, 20.25, 0.327, 0.79, 2.85, 424, 1024, 149, negative
3, 104, 312, 34.667, 0.606, 0.683, 9.95, 189, 213, 19, negative
7, 5, 35, 0.714, 0.829, 0.829, 29.0, 29, 29, 1, negative
8, 1, 8, 0.125, 1.0, 1.0, 8.0, 8, 8, 1, negative
6, 217, 1302, 36.167, 0.25, 0.684, 1.52, 326, 890, 214, negative
7, 219, 1533, 31.286, 0.195, 0.617, 1.44, 299, 946, 207, negative
7, 110, 770, 15.714, 0.21, 0.627, 1.38, 162, 483, 117, negative
5, 27, 135, 5.4, 0.296, 0.496, 3.08, 40, 67, 13, negative
4, 18, 72, 4.5, 0.181, 0.778, 6.5, 13, 56, 2, negative
7, 240, 1680, 34.286, 0.215, 0.538, 1.64, 362, 904, 221, negative
9, 92, 828, 10.222, 0.287, 0.694, 1.93, 238, 575, 123, negative
8, 242, 1936, 30.25, 0.171, 0.409, 1.45, 331, 792, 228, negative
8, 152, 1216, 19.0, 0.27, 0.623, 2.0, 328, 757, 164, negative
3, 5, 15, 1.667, 0.533, 0.8, 4.0, 8, 12, 2, negative
17, 24, 408, 1.412, 0.4, 0.838, 4.79, 163, 342, 34, negative
6, 21, 126, 3.5, 0.198, 0.444, 1.67, 25, 56, 15, positive
7, 162, 1134, 23.143, 0.096, 0.235, 1.49, 109, 266, 73, negative
7, 111, 777, 15.857, 0.254, 0.883, 1.5, 197, 686, 131, negative
197, 198, 39006, 1.005, 0.273, 0.332, 46.93, 10654, 12964, 227, positive
7, 223, 1561, 31.857, 0.205, 0.664, 1.4, 320, 1036, 229, negative
23, 249, 5727, 10.826, 0.77, 0.958, 16.33, 4409, 5488, 270, negative
6, 28, 168, 4.667, 0.327, 0.589, 2.12, 55, 99, 26, negative
7, 72, 504, 10.286, 0.236, 0.651, 1.7, 119, 328, 70, negative
74, 183, 13542, 2.473, 0.544, 0.612, 127.0, 7366, 8289, 58, negative
84, 1, 84, 0.012, 1.0, 1.0, 84.0, 84, 84, 1, positive
13, 323, 4199, 24.846, 0.256, 0.557, 2.4, 1076, 2340, 449, negative
7, 37, 259, 5.286, 0.521, 0.954, 3.14, 135, 247, 43, negative
9, 33, 297, 3.667, 0.34, 0.677, 2.53, 101, 201, 40, negative
4, 95, 380, 23.75, 0.311, 0.979, 1.51, 118, 372, 78, negative
10, 323, 3230, 32.3, 0.198, 0.676, 1.38, 641, 2183, 465, negative
5, 95, 475, 19.0, 0.255, 0.787, 1.73, 121, 374, 70, negative
17, 24, 408, 1.412, 0.407, 0.809, 4.88, 166, 330, 34, negative
6, 96, 576, 16.0, 0.297, 0.811, 2.25, 171, 467, 76, negative
136, 1, 136, 0.0070, 0.993, 1.0, 135.0, 135, 136, 1, positive
6, 95, 570, 15.833, 0.256, 0.768, 1.78, 146, 438, 82, negative
6, 97, 582, 16.167, 0.266, 0.72, 1.82, 155, 419, 85, negative
6, 93, 558, 15.5, 0.276, 0.962, 1.52, 154, 537, 101, negative
6, 94, 564, 15.667, 0.287, 0.713, 2.45, 162, 402, 66, negative
6, 97, 582, 16.167, 0.299, 0.701, 1.85, 174, 408, 94, negative
6, 96, 576, 16.0, 0.198, 0.668, 1.61, 114, 385, 71, negative
6, 96, 576, 16.0, 0.217, 0.797, 1.45, 125, 459, 86, negative
10, 284, 2840, 28.4, 0.202, 0.709, 1.43, 575, 2013, 402, negative
9, 80, 720, 8.889, 0.231, 0.694, 1.54, 166, 500, 108, negative
6, 94, 564, 15.667, 0.326, 0.862, 2.02, 184, 486, 91, negative
5, 39, 195, 7.8, 0.395, 0.826, 3.67, 77, 161, 21, negative
5, 39, 195, 7.8, 0.436, 0.656, 3.54, 85, 128, 24, negative
11, 32, 352, 2.909, 0.264, 0.5, 3.1, 93, 176, 30, negative
11, 57, 627, 5.182, 0.343, 0.678, 2.95, 215, 425, 73, negative
11, 252, 2772, 22.909, 0.092, 0.095, 63.75, 255, 262, 4, positive
7, 31, 217, 4.429, 0.382, 0.811, 1.84, 83, 176, 45, negative
9, 38, 342, 4.222, 0.377, 0.731, 2.74, 129, 250, 47, negative
10, 88, 880, 8.8, 0.248, 0.49, 2.16, 218, 431, 101, negative
1, 42, 42, 42.0, 0.405, 1.0, 1.06, 17, 42, 16, negative
7, 59, 413, 8.429, 0.462, 1.0, 2.33, 191, 413, 82, negative
