@relation page-blocks0
@attribute Height integer [1, 804]
@attribute Lenght integer [1, 553]
@attribute Area integer [7, 143993]
@attribute Eccen real [0.0070, 537.0]
@attribute P_black real [0.052, 1.0]
@attribute P_and real [0.062, 1.0]
@attribute Mean_tr real [1.0, 4955.0]
@attribute Blackpix integer [1, 33017]
@attribute Blackand integer [7, 46133]
@attribute Wb_trans integer [1, 3212]
@attribute Class {positive, negative}
@inputs Height, Lenght, Area, Eccen, P_black, P_and, Mean_tr, Blackpix, Blackand, Wb_trans
@outputs Class
@data
6, 7, 42, 1.167, 0.5, 1.0, 1.75, 21, 42, 12, negative
8, 15, 120, 1.875, 0.458, 0.95, 2.2, 55, 114, 25, negative
8, 24, 192, 3.0, 0.385, 0.969, 1.8, 74, 186, 41, negative
10, 52, 520, 5.2, 0.269, 0.85, 2.0, 140, 442, 70, negative
8, 18, 144, 2.25, 0.403, 1.0, 1.61, 58, 144, 36, negative
8, 21, 168, 2.625, 0.417, 0.958, 1.94, 70, 161, 36, negative
8, 7, 56, 0.875, 0.357, 0.964, 1.82, 20, 54, 11, negative
8, 32, 256, 4.0, 0.387, 0.895, 1.62, 99, 229, 61, negative
6, 4, 24, 0.667, 0.5, 0.75, 6.0, 12, 18, 2, negative
7, 14, 98, 2.0, 0.408, 0.939, 2.5, 40, 92, 16, negative
7, 18, 126, 2.571, 0.413, 0.952, 1.86, 52, 120, 28, negative
8, 16, 128, 2.0, 0.367, 0.969, 1.88, 47, 124, 25, negative
11, 262, 2882, 23.818, 0.238, 0.57, 1.84, 685, 1643, 373, negative
5, 15, 75, 3.0, 0.56, 0.92, 2.21, 42, 69, 19, negative
10, 261, 2610, 26.1, 0.264, 0.679, 1.77, 689, 1771, 390, negative
10, 93, 930, 9.3, 0.268, 0.784, 1.78, 249, 729, 140, negative
9, 10, 90, 1.111, 0.389, 0.889, 1.94, 35, 80, 18, negative
8, 7, 56, 0.875, 0.339, 0.964, 1.36, 19, 54, 14, negative
7, 20, 140, 2.857, 0.464, 0.986, 2.32, 65, 138, 28, negative
7, 25, 175, 3.571, 0.349, 0.737, 2.26, 61, 129, 27, negative
7, 4, 28, 0.571, 0.393, 1.0, 2.2, 11, 28, 5, negative
10, 25, 250, 2.5, 0.332, 0.772, 1.89, 83, 193, 44, negative
8, 16, 128, 2.0, 0.383, 0.781, 1.69, 49, 100, 29, negative
10, 176, 1760, 17.6, 0.257, 0.583, 1.72, 452, 1026, 263, negative
7, 36, 252, 5.143, 0.409, 0.861, 1.84, 103, 217, 56, negative
22, 67, 1474, 3.045, 0.221, 0.919, 2.91, 326, 1354, 112, negative
9, 73, 657, 8.111, 0.376, 0.846, 2.63, 247, 556, 94, negative
9, 179, 1611, 19.889, 0.341, 0.745, 2.4, 550, 1200, 229, negative
2, 536, 1072, 268.0, 0.505, 0.512, 180.33, 541, 549, 3, positive
9, 304, 2736, 33.778, 0.202, 0.749, 1.32, 554, 2049, 419, negative
7, 13, 91, 1.857, 0.242, 0.912, 1.47, 22, 83, 15, negative
9, 268, 2412, 29.778, 0.183, 0.686, 1.29, 441, 1654, 341, negative
5, 81, 405, 16.2, 0.311, 0.968, 1.3, 126, 392, 97, negative
8, 135, 1080, 16.875, 0.131, 0.671, 1.22, 142, 725, 116, negative
4, 7, 28, 1.75, 0.286, 0.571, 8.0, 8, 16, 1, negative
9, 343, 3087, 38.111, 0.162, 0.677, 1.24, 499, 2091, 401, negative
8, 109, 872, 13.625, 0.109, 0.508, 1.25, 95, 443, 76, negative
6, 13, 78, 2.167, 0.256, 0.974, 1.54, 20, 76, 13, negative
9, 283, 2547, 31.444, 0.186, 0.727, 1.22, 474, 1852, 389, negative
5, 4, 20, 0.8, 0.4, 0.7, 2.67, 8, 14, 3, negative
25, 291, 7275, 11.64, 0.456, 0.934, 7.29, 3315, 6796, 455, negative
7, 100, 700, 14.286, 0.283, 0.987, 1.68, 198, 691, 118, negative
8, 110, 880, 13.75, 0.23, 0.872, 1.66, 202, 767, 122, negative
7, 214, 1498, 30.571, 0.461, 0.865, 2.95, 691, 1296, 234, negative
5, 4, 20, 0.8, 0.35, 0.6, 2.33, 7, 12, 3, negative
8, 123, 984, 15.375, 0.402, 0.75, 2.71, 396, 738, 146, negative
8, 84, 672, 10.5, 0.229, 0.689, 1.4, 154, 463, 110, negative
7, 163, 1141, 23.286, 0.212, 0.831, 1.31, 242, 948, 185, negative
8, 174, 1392, 21.75, 0.161, 0.72, 1.3, 224, 1002, 172, negative
9, 534, 4806, 59.333, 0.184, 0.733, 1.34, 884, 3524, 661, negative
8, 101, 808, 12.625, 0.222, 0.834, 1.29, 179, 674, 139, negative
8, 83, 664, 10.375, 0.404, 0.741, 2.58, 268, 492, 104, negative
9, 169, 1521, 18.778, 0.353, 0.742, 2.53, 537, 1129, 212, negative
2, 64, 128, 32.0, 0.43, 0.602, 3.93, 55, 77, 14, positive
10, 508, 5080, 50.8, 0.131, 0.51, 1.27, 667, 2593, 527, negative
9, 69, 621, 7.667, 0.209, 0.808, 1.38, 130, 502, 94, negative
7, 150, 1050, 21.429, 0.178, 0.774, 1.36, 187, 813, 138, negative
9, 533, 4797, 59.222, 0.167, 0.592, 1.34, 799, 2841, 596, negative
25, 495, 12375, 19.8, 0.464, 0.952, 7.33, 5748, 11777, 784, negative
7, 96, 672, 13.714, 0.314, 0.988, 1.77, 211, 664, 119, negative
8, 62, 496, 7.75, 0.296, 0.869, 1.81, 147, 431, 81, negative
10, 249, 2490, 24.9, 0.294, 0.636, 2.32, 731, 1584, 315, negative
8, 103, 824, 12.875, 0.425, 0.933, 2.71, 350, 769, 129, negative
9, 535, 4815, 59.444, 0.191, 0.788, 1.36, 921, 3793, 676, negative
9, 138, 1242, 15.333, 0.155, 0.717, 1.34, 193, 890, 144, negative
7, 228, 1596, 32.571, 0.154, 0.548, 1.4, 245, 875, 175, negative
10, 535, 5350, 53.5, 0.166, 0.681, 1.32, 889, 3646, 671, negative
9, 536, 4824, 59.556, 0.154, 0.602, 1.36, 743, 2904, 547, negative
9, 109, 981, 12.111, 0.219, 0.774, 1.69, 215, 759, 127, negative
9, 169, 1521, 18.778, 0.343, 0.696, 2.61, 522, 1058, 200, negative
2, 98, 196, 49.0, 0.48, 0.653, 9.4, 94, 128, 10, positive
9, 279, 2511, 31.0, 0.097, 0.339, 1.34, 243, 851, 181, negative
8, 233, 1864, 29.125, 0.151, 0.665, 1.36, 282, 1239, 207, negative
8, 525, 4200, 65.625, 0.095, 0.444, 1.34, 398, 1865, 297, negative
9, 536, 4824, 59.556, 0.091, 0.358, 1.38, 441, 1725, 320, negative
9, 299, 2691, 33.222, 0.133, 0.574, 1.31, 358, 1545, 274, negative
9, 102, 918, 11.333, 0.183, 0.804, 1.27, 168, 738, 132, negative
9, 535, 4815, 59.444, 0.136, 0.498, 1.39, 655, 2399, 470, negative
7, 86, 602, 12.286, 0.244, 0.831, 1.27, 147, 500, 116, negative
8, 299, 2392, 37.375, 0.186, 0.687, 1.32, 446, 1643, 338, negative
9, 219, 1971, 24.333, 0.109, 0.538, 1.43, 215, 1060, 150, negative
24, 282, 6768, 11.75, 0.443, 0.878, 7.8, 2995, 5944, 384, negative
26, 294, 7644, 11.308, 0.453, 0.917, 7.6, 3464, 7010, 456, negative
24, 186, 4464, 7.75, 0.505, 0.989, 7.4, 2256, 4413, 305, negative
28, 32, 896, 1.143, 0.462, 0.722, 7.02, 414, 647, 59, positive
1, 186, 186, 186.0, 0.828, 1.0, 9.06, 154, 186, 17, positive
5, 29, 145, 5.8, 0.317, 0.952, 1.39, 46, 138, 33, negative
9, 492, 4428, 54.667, 0.132, 0.541, 1.22, 583, 2397, 476, negative
7, 141, 987, 20.143, 0.163, 0.787, 1.16, 161, 777, 139, negative
9, 127, 1143, 14.111, 0.174, 0.718, 1.28, 199, 821, 155, negative
8, 175, 1400, 21.875, 0.156, 0.882, 1.2, 219, 1235, 183, negative
1, 13, 13, 13.0, 1.0, 1.0, 13.0, 13, 13, 1, positive
14, 57, 798, 4.071, 0.714, 0.94, 11.88, 570, 750, 48, negative
28, 32, 896, 1.143, 0.501, 0.744, 7.02, 449, 667, 64, negative
8, 215, 1720, 26.875, 0.416, 0.808, 2.94, 715, 1389, 243, negative
9, 110, 990, 12.222, 0.311, 0.627, 2.08, 308, 621, 148, negative
9, 191, 1719, 21.222, 0.328, 0.747, 2.14, 564, 1284, 264, negative
10, 176, 1760, 17.6, 0.181, 0.552, 1.36, 319, 972, 235, negative
9, 510, 4590, 56.667, 0.075, 0.288, 1.44, 346, 1323, 241, negative
8, 15, 120, 1.875, 0.325, 0.833, 1.86, 39, 100, 21, negative
7, 14, 98, 2.0, 0.316, 0.776, 2.21, 31, 76, 14, negative
9, 129, 1161, 14.333, 0.169, 0.647, 1.41, 196, 751, 139, negative
8, 15, 120, 1.875, 0.317, 0.742, 2.0, 38, 89, 19, negative
8, 14, 112, 1.75, 0.295, 0.857, 1.83, 33, 96, 18, negative
2, 69, 138, 34.5, 0.087, 0.507, 1.2, 12, 70, 10, negative
7, 14, 98, 2.0, 0.316, 0.908, 1.94, 31, 89, 16, negative
24, 177, 4248, 7.375, 0.514, 0.961, 8.02, 2182, 4082, 272, negative
25, 292, 7300, 11.68, 0.479, 0.954, 7.58, 3496, 6967, 461, negative
28, 31, 868, 1.107, 0.508, 0.767, 7.47, 441, 666, 59, positive
9, 102, 918, 11.333, 0.404, 0.893, 2.81, 371, 820, 132, negative
9, 166, 1494, 18.444, 0.386, 0.75, 2.95, 576, 1121, 195, negative
5, 31, 155, 6.2, 0.419, 0.948, 1.91, 65, 147, 34, negative
7, 173, 1211, 24.714, 0.207, 0.86, 1.34, 251, 1042, 187, negative
9, 171, 1539, 19.0, 0.121, 0.574, 1.35, 186, 884, 138, negative
9, 102, 918, 11.333, 0.193, 0.768, 1.29, 177, 705, 137, negative
9, 256, 2304, 28.444, 0.099, 0.446, 1.36, 227, 1027, 167, negative
9, 301, 2709, 33.444, 0.178, 0.694, 1.3, 482, 1881, 371, negative
7, 205, 1435, 29.286, 0.109, 0.573, 1.26, 156, 822, 124, negative
7, 151, 1057, 21.571, 0.077, 0.434, 1.33, 81, 459, 61, negative
14, 150, 2100, 10.714, 0.225, 0.681, 4.14, 472, 1430, 114, negative
25, 178, 4450, 7.12, 0.475, 0.873, 7.95, 2115, 3885, 266, negative
9, 112, 1008, 12.444, 0.213, 0.835, 1.59, 215, 842, 135, negative
7, 63, 441, 9.0, 0.338, 0.941, 1.94, 149, 415, 77, negative
9, 103, 927, 11.444, 0.399, 0.831, 2.98, 370, 770, 124, negative
6, 32, 192, 5.333, 0.286, 0.76, 1.41, 55, 146, 39, negative
9, 99, 891, 11.0, 0.189, 0.745, 1.4, 168, 664, 120, negative
6, 13, 78, 2.167, 0.372, 0.987, 1.71, 29, 77, 17, negative
6, 13, 78, 2.167, 0.346, 0.846, 2.7, 27, 66, 10, negative
6, 13, 78, 2.167, 0.295, 1.0, 1.53, 23, 78, 15, negative
9, 66, 594, 7.333, 0.241, 0.707, 1.42, 143, 420, 101, negative
10, 511, 5110, 51.1, 0.134, 0.557, 1.28, 684, 2846, 534, negative
7, 223, 1561, 31.857, 0.121, 0.527, 1.33, 189, 823, 142, negative
1, 31, 31, 31.0, 0.226, 1.0, 1.17, 7, 31, 6, negative
14, 58, 812, 4.143, 0.683, 0.927, 12.07, 555, 753, 46, negative
29, 32, 928, 1.103, 0.432, 0.689, 6.27, 401, 639, 64, positive
9, 102, 918, 11.333, 0.357, 0.867, 2.43, 328, 796, 135, negative
7, 136, 952, 19.429, 0.18, 0.775, 1.2, 171, 738, 142, negative
6, 81, 486, 13.5, 0.282, 0.932, 1.34, 137, 453, 102, negative
1, 104, 104, 104.0, 0.192, 1.0, 1.05, 20, 104, 19, negative
9, 508, 4572, 56.444, 0.128, 0.53, 1.27, 587, 2425, 461, negative
2, 45, 90, 22.5, 0.078, 0.944, 1.17, 7, 85, 6, negative
7, 112, 784, 16.0, 0.168, 0.667, 1.25, 132, 523, 106, negative
1, 118, 118, 118.0, 0.186, 1.0, 1.05, 22, 118, 21, negative
1, 50, 50, 50.0, 0.2, 1.0, 1.11, 10, 50, 9, negative
2, 14, 28, 7.0, 0.393, 0.536, 3.67, 11, 15, 3, negative
12, 278, 3336, 23.167, 0.11, 0.144, 15.91, 366, 479, 23, positive
1, 22, 22, 22.0, 0.955, 1.0, 21.0, 21, 22, 1, positive
5, 10, 50, 2.0, 0.28, 0.74, 7.0, 14, 37, 2, negative
11, 20, 220, 1.818, 0.223, 0.373, 2.58, 49, 82, 19, negative
14, 12, 168, 0.857, 0.661, 0.851, 9.25, 111, 143, 12, negative
58, 3, 174, 0.052, 0.339, 0.345, 59.0, 59, 60, 1, positive
10, 162, 1620, 16.2, 0.454, 0.573, 5.93, 735, 928, 124, negative
9, 9, 81, 1.0, 0.728, 0.889, 7.38, 59, 72, 8, negative
10, 79, 790, 7.9, 0.306, 0.818, 1.89, 242, 646, 128, negative
1, 10, 10, 10.0, 0.8, 1.0, 4.0, 8, 10, 2, positive
14, 5, 70, 0.357, 0.443, 0.514, 6.2, 31, 36, 5, negative
9, 36, 324, 4.0, 0.654, 0.92, 6.42, 212, 298, 33, negative
13, 67, 871, 5.154, 0.432, 0.517, 6.6, 376, 450, 57, negative
12, 40, 480, 3.333, 0.46, 0.592, 7.62, 221, 284, 29, negative
10, 10, 100, 1.0, 0.56, 0.69, 28.0, 56, 69, 2, negative
15, 11, 165, 0.733, 0.503, 0.685, 10.38, 83, 113, 8, negative
14, 340, 4760, 24.286, 0.383, 0.521, 5.07, 1824, 2480, 360, negative
11, 17, 187, 1.545, 0.321, 0.652, 4.29, 60, 122, 14, negative
13, 45, 585, 3.462, 0.429, 0.566, 6.61, 251, 331, 38, negative
10, 57, 570, 5.7, 0.556, 0.719, 5.2, 317, 410, 61, negative
9, 12, 108, 1.333, 0.648, 0.741, 10.0, 70, 80, 7, negative
11, 275, 3025, 25.0, 0.287, 0.637, 2.83, 868, 1928, 307, negative
12, 320, 3840, 26.667, 0.231, 0.514, 2.06, 888, 1975, 431, negative
1, 14, 14, 14.0, 0.643, 1.0, 3.0, 9, 14, 3, positive
1, 14, 14, 14.0, 1.0, 1.0, 14.0, 14, 14, 1, positive
1, 104, 104, 104.0, 0.971, 1.0, 50.5, 101, 104, 2, positive
10, 155, 1550, 15.5, 0.326, 0.642, 2.8, 506, 995, 181, negative
12, 71, 852, 5.917, 0.631, 0.904, 6.64, 538, 770, 81, negative
13, 441, 5733, 33.923, 0.374, 0.625, 4.63, 2144, 3582, 463, negative
9, 18, 162, 2.0, 0.519, 0.796, 7.64, 84, 129, 11, negative
10, 159, 1590, 15.9, 0.377, 0.763, 3.13, 600, 1213, 192, negative
3, 3, 9, 1.0, 0.778, 0.778, 7.0, 7, 7, 1, negative
14, 371, 5194, 26.5, 0.38, 0.59, 4.85, 1975, 3066, 407, negative
10, 19, 190, 1.9, 0.605, 0.816, 8.85, 115, 155, 13, negative
24, 133, 3192, 5.542, 0.907, 0.966, 18.67, 2894, 3085, 155, negative
1, 47, 47, 47.0, 0.532, 1.0, 25.0, 25, 47, 1, positive
14, 407, 5698, 29.071, 0.353, 0.574, 4.54, 2010, 3273, 443, negative
23, 124, 2852, 5.391, 0.941, 1.0, 17.21, 2684, 2852, 156, negative
3, 3, 9, 1.0, 0.889, 0.889, 8.0, 8, 8, 1, negative
7, 64, 448, 9.143, 0.498, 0.911, 2.93, 223, 408, 76, negative
25, 169, 4225, 6.76, 0.215, 0.947, 1.57, 907, 4000, 579, positive
9, 82, 738, 9.111, 0.364, 0.839, 2.8, 269, 619, 96, negative
12, 71, 852, 5.917, 0.608, 0.866, 5.95, 518, 738, 87, negative
1, 34, 34, 34.0, 0.353, 1.0, 1.71, 12, 34, 7, positive
11, 184, 2024, 16.727, 0.455, 0.76, 4.72, 920, 1539, 195, negative
10, 9, 90, 0.9, 0.689, 0.789, 10.33, 62, 71, 6, negative
8, 126, 1008, 15.75, 0.469, 0.961, 2.87, 473, 969, 165, negative
14, 359, 5026, 25.643, 0.368, 0.615, 4.56, 1848, 3093, 405, negative
14, 367, 5138, 26.214, 0.349, 0.576, 4.5, 1791, 2962, 398, negative
10, 18, 180, 1.8, 0.572, 0.867, 6.44, 103, 156, 16, negative
14, 269, 3766, 19.214, 0.337, 0.625, 4.61, 1271, 2353, 276, negative
9, 18, 162, 2.0, 0.623, 0.864, 7.77, 101, 140, 13, negative
13, 201, 2613, 15.462, 0.4, 0.722, 4.45, 1046, 1887, 235, negative
12, 72, 864, 6.0, 0.63, 0.885, 6.11, 544, 765, 89, negative
25, 1, 25, 0.04, 1.0, 1.0, 25.0, 25, 25, 1, positive
9, 8, 72, 0.889, 0.722, 0.792, 13.0, 52, 57, 4, negative
9, 14, 126, 1.556, 0.587, 0.944, 6.17, 74, 119, 12, negative
9, 18, 162, 2.0, 0.58, 0.852, 7.83, 94, 138, 12, negative
18, 1, 18, 0.056, 1.0, 1.0, 18.0, 18, 18, 1, positive
13, 159, 2067, 12.231, 0.412, 0.627, 4.81, 852, 1296, 177, negative
9, 86, 774, 9.556, 0.394, 0.705, 2.85, 305, 546, 107, negative
17, 266, 4522, 15.647, 0.921, 1.0, 12.82, 4167, 4522, 325, negative
12, 285, 3420, 23.75, 0.411, 0.708, 4.33, 1404, 2421, 324, negative
17, 245, 4165, 14.412, 0.913, 0.997, 12.97, 3801, 4152, 293, negative
10, 17, 170, 1.7, 0.482, 0.759, 6.83, 82, 129, 12, negative
9, 17, 153, 1.889, 0.601, 0.889, 8.36, 92, 136, 11, negative
8, 1, 8, 0.125, 1.0, 1.0, 8.0, 8, 8, 1, positive
1, 94, 94, 94.0, 0.564, 1.0, 3.31, 53, 94, 16, positive
128, 347, 44416, 2.711, 0.399, 0.567, 13.07, 17721, 25163, 1356, positive
26, 378, 9828, 14.538, 0.229, 0.584, 3.46, 2252, 5737, 650, negative
1, 159, 159, 159.0, 0.975, 1.0, 77.5, 155, 159, 2, positive
12, 71, 852, 5.917, 0.628, 0.872, 6.77, 535, 743, 79, negative
11, 183, 2013, 16.636, 0.465, 0.841, 4.53, 937, 1693, 207, negative
8, 95, 760, 11.875, 0.466, 0.904, 2.95, 354, 687, 120, negative
10, 20, 200, 2.0, 0.605, 0.795, 8.07, 121, 159, 15, negative
11, 152, 1672, 13.818, 0.365, 0.764, 2.88, 610, 1278, 212, negative
9, 83, 747, 9.222, 0.351, 0.726, 2.94, 262, 542, 89, negative
12, 72, 864, 6.0, 0.615, 0.862, 6.4, 531, 745, 83, negative
11, 185, 2035, 16.818, 0.487, 0.883, 4.5, 991, 1796, 220, negative
10, 10, 100, 1.0, 0.52, 0.53, 52.0, 52, 53, 1, negative
14, 284, 3976, 20.286, 0.365, 0.54, 5.1, 1453, 2147, 285, negative
11, 118, 1298, 10.727, 0.459, 0.742, 4.81, 596, 963, 124, negative
9, 152, 1368, 16.889, 0.379, 0.765, 2.77, 518, 1047, 187, negative
9, 20, 180, 2.222, 0.55, 0.783, 8.25, 99, 141, 12, negative
9, 19, 171, 2.111, 0.55, 0.86, 7.23, 94, 147, 13, negative
9, 82, 738, 9.111, 0.312, 0.669, 2.74, 230, 494, 84, negative
9, 249, 2241, 27.667, 0.346, 0.77, 2.54, 776, 1725, 306, negative
6, 72, 432, 12.0, 0.604, 0.991, 4.08, 261, 428, 64, negative
1, 7, 7, 7.0, 1.0, 1.0, 7.0, 7, 7, 1, negative
11, 71, 781, 6.455, 0.69, 0.95, 7.0, 539, 742, 77, negative
1, 63, 63, 63.0, 0.587, 1.0, 2.31, 37, 63, 16, positive
24, 209, 5016, 8.708, 0.926, 0.992, 17.27, 4645, 4976, 269, negative
11, 154, 1694, 14.0, 0.36, 0.731, 2.96, 609, 1238, 206, negative
16, 427, 6832, 26.688, 0.4, 0.632, 5.56, 2736, 4316, 492, negative
12, 23, 276, 1.917, 0.576, 0.79, 9.94, 159, 218, 16, negative
12, 266, 3192, 22.167, 0.338, 0.667, 2.72, 1079, 2130, 397, negative
11, 198, 2178, 18.0, 0.383, 0.773, 2.9, 834, 1683, 288, negative
7, 79, 553, 11.286, 0.566, 0.967, 3.56, 313, 535, 88, negative
12, 11, 132, 0.917, 0.652, 0.735, 12.29, 86, 97, 7, negative
11, 195, 2145, 17.727, 0.358, 0.781, 3.0, 768, 1676, 256, negative
24, 170, 4080, 7.083, 0.924, 0.997, 15.9, 3768, 4068, 237, negative
16, 341, 5456, 21.313, 0.378, 0.724, 5.23, 2060, 3949, 394, negative
9, 70, 630, 7.778, 0.433, 0.851, 2.79, 273, 536, 98, negative
163, 161, 26243, 0.988, 0.523, 0.897, 8.4, 13725, 23547, 1634, positive
7, 80, 560, 11.429, 0.5, 0.848, 3.54, 280, 475, 79, negative
9, 82, 738, 9.111, 0.337, 0.821, 2.49, 249, 606, 100, negative
16, 389, 6224, 24.313, 0.364, 0.569, 5.35, 2268, 3544, 424, negative
14, 62, 868, 4.429, 0.433, 0.646, 5.97, 376, 561, 63, negative
16, 337, 5392, 21.063, 0.363, 0.598, 5.19, 1956, 3225, 377, negative
16, 393, 6288, 24.563, 0.341, 0.653, 5.13, 2145, 4103, 418, negative
16, 337, 5392, 21.063, 0.369, 0.608, 5.15, 1992, 3276, 387, negative
16, 212, 3392, 13.25, 0.376, 0.693, 5.75, 1276, 2349, 222, negative
16, 399, 6384, 24.938, 0.369, 0.577, 5.34, 2357, 3685, 441, negative
11, 22, 242, 2.0, 0.603, 0.81, 8.59, 146, 196, 17, negative
15, 294, 4410, 19.6, 0.395, 0.651, 5.28, 1743, 2872, 330, negative
12, 22, 264, 1.833, 0.542, 0.784, 8.94, 143, 207, 16, negative
82, 314, 25748, 3.829, 0.296, 0.502, 10.84, 7618, 12923, 703, negative
1, 9, 9, 9.0, 1.0, 1.0, 9.0, 9, 9, 1, negative
16, 376, 6016, 23.5, 0.371, 0.58, 5.57, 2232, 3490, 401, negative
11, 2, 22, 0.182, 0.636, 0.636, 14.0, 14, 14, 1, positive
11, 22, 242, 2.0, 0.624, 0.88, 9.44, 151, 213, 16, negative
16, 439, 7024, 27.438, 0.384, 0.724, 5.09, 2696, 5084, 530, negative
8, 94, 752, 11.75, 0.485, 0.922, 3.07, 365, 693, 119, negative
10, 177, 1770, 17.7, 0.26, 0.693, 1.77, 461, 1226, 261, negative
8, 170, 1360, 21.25, 0.277, 0.89, 1.6, 377, 1210, 236, negative
10, 268, 2680, 26.8, 0.395, 0.59, 5.88, 1058, 1581, 180, negative
8, 162, 1296, 20.25, 0.204, 0.412, 3.12, 265, 534, 85, negative
9, 163, 1467, 18.111, 0.264, 0.51, 2.98, 387, 748, 130, negative
6, 130, 780, 21.667, 0.253, 0.528, 2.05, 197, 412, 96, negative
11, 63, 693, 5.727, 0.413, 0.804, 3.08, 286, 557, 93, negative
24, 510, 12240, 21.25, 0.846, 0.927, 38.65, 10359, 11341, 268, positive
8, 206, 1648, 25.75, 0.236, 0.793, 1.64, 389, 1307, 237, negative
7, 243, 1701, 34.714, 0.219, 0.528, 1.62, 372, 898, 230, negative
7, 128, 896, 18.286, 0.265, 0.72, 1.69, 237, 645, 140, negative
17, 21, 357, 1.235, 0.373, 0.613, 16.63, 133, 219, 8, negative
9, 161, 1449, 17.889, 0.273, 0.521, 2.41, 396, 755, 164, negative
17, 24, 408, 1.412, 0.426, 0.792, 4.46, 174, 323, 39, negative
5, 69, 345, 13.8, 0.249, 0.632, 1.51, 86, 218, 57, negative
5, 34, 170, 6.8, 0.141, 0.594, 1.26, 24, 101, 19, negative
5, 36, 180, 7.2, 0.211, 0.789, 1.52, 38, 142, 25, negative
5, 46, 230, 9.2, 0.174, 0.804, 1.43, 40, 185, 28, negative
7, 145, 1015, 20.714, 0.207, 0.658, 1.5, 210, 668, 140, negative
5, 177, 885, 35.4, 0.226, 0.498, 1.71, 200, 441, 117, negative
19, 130, 2470, 6.842, 0.208, 0.65, 1.93, 514, 1606, 267, negative
7, 239, 1673, 34.143, 0.16, 0.476, 1.51, 268, 797, 177, negative
7, 110, 770, 15.714, 0.174, 0.447, 1.25, 134, 344, 107, negative
4, 31, 124, 7.75, 0.419, 0.944, 1.58, 52, 117, 33, negative
8, 231, 1848, 28.875, 0.21, 0.543, 1.65, 389, 1003, 236, negative
6, 60, 360, 10.0, 0.292, 0.822, 1.57, 105, 296, 67, negative
9, 169, 1521, 18.778, 0.26, 0.619, 1.82, 396, 942, 217, negative
19, 201, 3819, 10.579, 0.238, 0.567, 2.07, 909, 2164, 439, negative
14, 284, 3976, 20.286, 0.236, 0.698, 2.24, 938, 2777, 419, negative
9, 225, 2025, 25.0, 0.198, 0.741, 1.41, 400, 1501, 283, negative
9, 333, 2997, 37.0, 0.237, 0.671, 1.57, 711, 2011, 452, negative
9, 58, 522, 6.444, 0.351, 0.669, 2.29, 183, 349, 80, negative
9, 184, 1656, 20.444, 0.214, 0.798, 1.46, 354, 1322, 242, negative
9, 44, 396, 4.889, 0.341, 0.677, 2.55, 135, 268, 53, negative
6, 94, 564, 15.667, 0.188, 0.874, 1.63, 106, 493, 65, negative
12, 167, 2004, 13.917, 0.225, 0.752, 1.93, 451, 1507, 234, negative
5, 94, 470, 18.8, 0.183, 0.798, 1.62, 86, 375, 53, negative
6, 95, 570, 15.833, 0.209, 0.667, 1.63, 119, 380, 73, negative
1, 18, 18, 18.0, 0.389, 1.0, 3.5, 7, 18, 2, negative
10, 293, 2930, 29.3, 0.207, 0.596, 1.53, 606, 1746, 397, negative
6, 96, 576, 16.0, 0.259, 0.74, 1.69, 149, 426, 88, negative
5, 96, 480, 19.2, 0.404, 0.817, 2.77, 194, 392, 70, negative
7, 56, 392, 8.0, 0.329, 0.791, 1.65, 129, 310, 78, negative
5, 94, 470, 18.8, 0.277, 0.945, 1.63, 130, 444, 80, negative
6, 95, 570, 15.833, 0.274, 0.784, 1.97, 156, 447, 79, negative
16, 24, 384, 1.5, 0.411, 0.872, 4.51, 158, 335, 35, negative
10, 282, 2820, 28.2, 0.191, 0.701, 1.43, 540, 1977, 378, negative
6, 97, 582, 16.167, 0.235, 0.703, 1.71, 137, 409, 80, negative
16, 24, 384, 1.5, 0.44, 0.948, 5.28, 169, 364, 32, negative
10, 303, 3030, 30.3, 0.179, 0.669, 1.32, 543, 2028, 410, negative
6, 96, 576, 16.0, 0.318, 0.575, 3.0, 183, 331, 61, negative
5, 99, 495, 19.8, 0.303, 0.739, 1.92, 150, 366, 78, negative
16, 92, 1472, 5.75, 0.245, 0.522, 3.61, 361, 769, 100, negative
63, 66, 4158, 1.048, 0.491, 0.591, 44.37, 2041, 2458, 46, positive
63, 79, 4977, 1.254, 0.338, 0.345, 186.78, 1681, 1718, 9, positive
1, 20, 20, 20.0, 0.75, 1.0, 3.0, 15, 20, 5, positive
430, 5, 2150, 0.012, 0.216, 0.221, 46.5, 465, 475, 10, positive
7, 92, 644, 13.143, 0.292, 0.907, 1.54, 188, 584, 122, negative
7, 119, 833, 17.0, 0.285, 0.872, 1.5, 237, 726, 158, negative
7, 4, 28, 0.571, 0.429, 0.714, 2.4, 12, 20, 5, negative
6, 17, 102, 2.833, 0.245, 0.804, 1.39, 25, 82, 18, negative
7, 164, 1148, 23.429, 0.281, 0.838, 1.6, 323, 962, 202, negative
7, 8, 56, 1.143, 0.393, 0.75, 2.0, 22, 42, 11, negative
9, 211, 1899, 23.444, 0.219, 0.707, 1.48, 416, 1343, 282, negative
8, 48, 384, 6.0, 0.396, 0.924, 2.03, 152, 355, 75, negative
7, 31, 217, 4.429, 0.415, 0.783, 2.31, 90, 170, 39, negative
8, 69, 552, 8.625, 0.261, 0.879, 1.47, 144, 485, 98, negative
