@relation page-blocks0
@attribute Height integer [1, 804]
@attribute Lenght integer [1, 553]
@attribute Area integer [7, 143993]
@attribute Eccen real [0.0070, 537.0]
@attribute P_black real [0.052, 1.0]
@attribute P_and real [0.062, 1.0]
@attribute Mean_tr real [1.0, 4955.0]
@attribute Blackpix integer [1, 33017]
@attribute Blackand integer [7, 46133]
@attribute Wb_trans integer [1, 3212]
@attribute Class {positive, negative}
@inputs Height, Lenght, Area, Eccen, P_black, P_and, Mean_tr, Blackpix, Blackand, Wb_trans
@outputs Class
@data
11, 112, 1232, 10.182, 0.217, 0.469, 1.73, 267, 578, 154, negative
8, 23, 184, 2.875, 0.321, 0.897, 1.51, 59, 165, 39, negative
10, 116, 1160, 11.6, 0.246, 0.759, 1.6, 285, 881, 178, negative
8, 53, 424, 6.625, 0.38, 0.915, 1.87, 161, 388, 86, negative
8, 25, 200, 3.125, 0.355, 0.88, 1.73, 71, 176, 41, negative
8, 43, 344, 5.375, 0.326, 0.75, 1.81, 112, 258, 62, negative
13, 38, 494, 2.923, 0.314, 0.957, 3.6, 155, 473, 43, negative
24, 177, 4248, 7.375, 0.508, 0.927, 8.05, 2157, 3939, 268, negative
24, 280, 6720, 11.667, 0.449, 0.904, 7.76, 3018, 6072, 389, negative
25, 185, 4625, 7.4, 0.479, 0.95, 7.24, 2214, 4395, 306, negative
25, 291, 7275, 11.64, 0.466, 0.957, 7.34, 3392, 6963, 462, negative
8, 98, 784, 12.25, 0.221, 0.874, 1.42, 173, 685, 122, negative
7, 63, 441, 9.0, 0.317, 0.991, 1.71, 140, 437, 82, negative
101, 99, 9999, 0.98, 0.14, 0.778, 2.02, 1398, 7780, 691, positive
8, 106, 848, 13.25, 0.358, 0.698, 2.29, 304, 592, 133, negative
9, 123, 1107, 13.667, 0.346, 0.74, 2.21, 383, 819, 173, negative
10, 184, 1840, 18.4, 0.325, 0.626, 2.58, 598, 1152, 232, negative
7, 144, 1008, 20.571, 0.092, 0.384, 1.24, 93, 387, 75, negative
10, 509, 5090, 50.9, 0.097, 0.388, 1.23, 492, 1974, 401, negative
7, 51, 357, 7.286, 0.207, 0.969, 1.14, 74, 346, 65, negative
1, 88, 88, 88.0, 0.193, 1.0, 1.0, 17, 88, 17, negative
9, 132, 1188, 14.667, 0.168, 0.693, 1.34, 199, 823, 149, negative
7, 13, 91, 1.857, 0.264, 0.879, 1.85, 24, 80, 13, negative
2, 535, 1070, 267.5, 0.564, 0.614, 40.2, 603, 657, 15, positive
1, 40, 40, 40.0, 0.175, 1.0, 1.17, 7, 40, 6, negative
8, 344, 2752, 43.0, 0.216, 0.838, 1.22, 595, 2307, 486, negative
6, 13, 78, 2.167, 0.282, 0.808, 1.57, 22, 63, 14, negative
9, 508, 4572, 56.444, 0.164, 0.69, 1.22, 748, 3154, 614, negative
9, 518, 4662, 57.556, 0.096, 0.429, 1.25, 449, 2001, 360, negative
13, 57, 741, 4.385, 0.745, 1.0, 11.5, 552, 741, 48, negative
13, 38, 494, 2.923, 0.33, 0.98, 3.88, 163, 484, 42, negative
5, 4, 20, 0.8, 0.4, 0.4, 8.0, 8, 8, 1, negative
8, 73, 584, 9.125, 0.433, 0.875, 2.75, 253, 511, 92, negative
4, 4, 16, 1.0, 0.438, 0.438, 7.0, 7, 7, 1, negative
9, 185, 1665, 20.556, 0.398, 0.783, 2.79, 663, 1303, 238, negative
9, 240, 2160, 26.667, 0.179, 0.605, 1.26, 386, 1307, 306, negative
9, 101, 909, 11.222, 0.211, 0.816, 1.37, 192, 742, 140, negative
24, 468, 11232, 19.5, 0.472, 0.922, 7.69, 5296, 10359, 689, negative
25, 491, 12275, 19.64, 0.454, 0.937, 7.21, 5572, 11502, 773, negative
8, 214, 1712, 26.75, 0.421, 0.807, 2.9, 720, 1382, 248, negative
8, 107, 856, 13.375, 0.381, 0.77, 2.4, 326, 659, 136, negative
9, 534, 4806, 59.333, 0.163, 0.633, 1.34, 784, 3043, 585, negative
8, 274, 2192, 34.25, 0.15, 0.583, 1.35, 329, 1277, 244, negative
6, 62, 372, 10.333, 0.234, 0.852, 1.36, 87, 317, 64, negative
9, 274, 2466, 30.444, 0.158, 0.58, 1.31, 390, 1431, 298, negative
10, 499, 4990, 49.9, 0.147, 0.631, 1.27, 733, 3150, 575, negative
7, 147, 1029, 21.0, 0.215, 0.956, 1.28, 221, 984, 173, negative
8, 59, 472, 7.375, 0.381, 0.873, 2.77, 180, 412, 65, negative
9, 109, 981, 12.111, 0.219, 0.779, 1.67, 215, 764, 129, negative
29, 31, 899, 1.069, 0.463, 0.726, 6.93, 416, 653, 60, positive
8, 83, 664, 10.375, 0.437, 0.866, 2.52, 290, 575, 115, negative
8, 535, 4280, 66.875, 0.164, 0.6, 1.35, 704, 2566, 520, negative
9, 535, 4815, 59.444, 0.146, 0.634, 1.32, 704, 3052, 534, negative
9, 534, 4806, 59.333, 0.14, 0.518, 1.32, 671, 2491, 507, negative
8, 69, 552, 8.625, 0.234, 0.683, 1.54, 129, 377, 84, negative
9, 349, 3141, 38.778, 0.125, 0.453, 1.29, 394, 1422, 306, negative
2, 537, 1074, 268.5, 0.51, 0.534, 49.82, 548, 574, 11, positive
13, 228, 2964, 17.538, 0.264, 0.942, 3.29, 783, 2791, 238, negative
28, 32, 896, 1.143, 0.488, 0.743, 7.05, 437, 666, 62, positive
9, 181, 1629, 20.111, 0.361, 0.74, 2.76, 588, 1205, 213, negative
2, 63, 126, 31.5, 0.341, 0.508, 10.75, 43, 64, 4, positive
9, 151, 1359, 16.778, 0.184, 0.5, 1.4, 250, 679, 178, negative
9, 535, 4815, 59.444, 0.163, 0.6, 1.4, 786, 2887, 561, negative
9, 536, 4824, 59.556, 0.189, 0.813, 1.38, 913, 3924, 662, negative
9, 505, 4545, 56.111, 0.189, 0.626, 1.32, 861, 2847, 654, negative
2, 475, 950, 237.5, 0.504, 0.544, 95.8, 479, 517, 5, positive
8, 61, 488, 7.625, 0.207, 0.803, 1.31, 101, 392, 77, negative
31, 105, 3255, 3.387, 0.224, 0.417, 5.35, 728, 1358, 136, positive
24, 178, 4272, 7.417, 0.483, 0.933, 8.0, 2063, 3987, 258, negative
7, 96, 672, 13.714, 0.274, 0.982, 1.6, 184, 660, 115, negative
8, 215, 1720, 26.875, 0.404, 0.789, 2.91, 695, 1357, 239, negative
8, 83, 664, 10.375, 0.393, 0.7, 2.42, 261, 465, 108, negative
8, 186, 1488, 23.25, 0.399, 0.812, 2.53, 593, 1208, 234, negative
9, 169, 1521, 18.778, 0.333, 0.726, 2.3, 507, 1104, 220, negative
1, 214, 214, 214.0, 1.0, 1.0, 214.0, 214, 214, 1, positive
9, 262, 2358, 29.111, 0.089, 0.43, 1.19, 210, 1015, 176, negative
9, 280, 2520, 31.111, 0.165, 0.684, 1.24, 415, 1724, 336, negative
9, 270, 2430, 30.0, 0.111, 0.495, 1.27, 270, 1204, 213, negative
8, 343, 2744, 42.875, 0.129, 0.605, 1.2, 354, 1661, 294, negative
10, 86, 860, 8.6, 0.145, 0.637, 1.21, 125, 548, 103, negative
1, 62, 62, 62.0, 0.984, 1.0, 61.0, 61, 62, 1, positive
1, 148, 148, 148.0, 0.986, 1.0, 73.0, 146, 148, 2, positive
10, 318, 3180, 31.8, 0.128, 0.511, 1.18, 406, 1625, 344, negative
7, 141, 987, 20.143, 0.16, 0.757, 1.17, 158, 747, 135, negative
13, 138, 1794, 10.615, 0.232, 0.697, 3.86, 417, 1251, 108, negative
25, 187, 4675, 7.48, 0.486, 0.939, 7.42, 2272, 4390, 306, negative
8, 101, 808, 12.625, 0.29, 0.978, 1.71, 234, 790, 137, negative
9, 84, 756, 9.333, 0.329, 0.632, 2.08, 249, 478, 120, negative
8, 14, 112, 1.75, 0.286, 0.884, 2.67, 32, 99, 12, negative
8, 14, 112, 1.75, 0.25, 0.786, 3.11, 28, 88, 9, negative
10, 474, 4740, 47.4, 0.187, 0.578, 1.51, 886, 2740, 585, negative
10, 511, 5110, 51.1, 0.141, 0.542, 1.36, 721, 2772, 532, negative
6, 83, 498, 13.833, 0.329, 0.823, 1.58, 164, 410, 104, negative
8, 15, 120, 1.875, 0.283, 0.65, 2.27, 34, 78, 15, negative
10, 508, 5080, 50.8, 0.16, 0.628, 1.41, 813, 3189, 578, negative
4, 98, 392, 24.5, 0.523, 0.98, 2.14, 205, 384, 96, negative
24, 281, 6744, 11.708, 0.468, 0.903, 7.95, 3155, 6088, 397, negative
7, 63, 441, 9.0, 0.338, 0.998, 1.8, 149, 440, 83, negative
7, 215, 1505, 30.714, 0.538, 0.993, 3.2, 810, 1495, 253, negative
9, 185, 1665, 20.556, 0.417, 0.786, 3.13, 694, 1309, 222, negative
1, 167, 167, 167.0, 0.192, 1.0, 1.03, 32, 167, 31, negative
9, 148, 1332, 16.444, 0.198, 0.77, 1.33, 264, 1025, 198, negative
9, 535, 4815, 59.444, 0.192, 0.658, 1.42, 926, 3167, 654, negative
7, 53, 371, 7.571, 0.267, 0.679, 1.57, 99, 252, 63, negative
9, 352, 3168, 39.111, 0.205, 0.692, 1.34, 651, 2193, 486, negative
9, 194, 1746, 21.556, 0.191, 0.691, 1.4, 333, 1207, 238, negative
9, 510, 4590, 56.667, 0.161, 0.595, 1.31, 740, 2732, 566, negative
8, 218, 1744, 27.25, 0.144, 0.574, 1.29, 252, 1001, 195, negative
2, 279, 558, 139.5, 0.075, 0.545, 1.05, 42, 304, 40, negative
9, 534, 4806, 59.333, 0.169, 0.667, 1.34, 811, 3208, 607, negative
9, 213, 1917, 23.667, 0.203, 0.784, 1.41, 390, 1503, 276, negative
7, 245, 1715, 35.0, 0.143, 0.608, 1.41, 246, 1042, 175, negative
7, 92, 644, 13.143, 0.143, 0.713, 1.46, 92, 459, 63, negative
9, 535, 4815, 59.444, 0.156, 0.688, 1.35, 752, 3312, 555, negative
30, 61, 1830, 2.033, 0.157, 0.483, 1.88, 288, 884, 153, positive
25, 84, 2100, 3.36, 0.443, 0.82, 8.45, 930, 1722, 110, negative
8, 60, 480, 7.5, 0.433, 0.842, 3.01, 208, 404, 69, negative
29, 32, 928, 1.103, 0.476, 0.72, 7.25, 442, 668, 61, positive
8, 216, 1728, 27.0, 0.408, 0.747, 3.18, 705, 1290, 222, negative
9, 181, 1629, 20.111, 0.369, 0.737, 2.99, 601, 1201, 201, negative
9, 167, 1503, 18.556, 0.378, 0.727, 2.88, 568, 1093, 197, negative
7, 315, 2205, 45.0, 0.056, 0.248, 1.13, 124, 546, 110, negative
8, 216, 1728, 27.0, 0.156, 0.511, 1.33, 270, 883, 203, negative
9, 511, 4599, 56.778, 0.225, 0.798, 1.38, 1035, 3670, 751, negative
9, 172, 1548, 19.111, 0.167, 0.678, 1.28, 258, 1050, 202, negative
7, 14, 98, 2.0, 0.347, 0.949, 1.79, 34, 93, 19, negative
9, 259, 2331, 28.778, 0.189, 0.697, 1.31, 441, 1624, 336, negative
7, 14, 98, 2.0, 0.245, 0.867, 1.85, 24, 85, 13, negative
9, 186, 1674, 20.667, 0.16, 0.814, 1.26, 268, 1363, 213, negative
7, 13, 91, 1.857, 0.286, 0.923, 2.6, 26, 84, 10, negative
8, 273, 2184, 34.125, 0.215, 0.808, 1.27, 469, 1764, 369, negative
7, 14, 98, 2.0, 0.316, 0.827, 1.94, 31, 81, 16, negative
9, 259, 2331, 28.778, 0.22, 0.749, 1.38, 512, 1745, 370, negative
13, 38, 494, 2.923, 0.312, 0.955, 3.42, 154, 472, 45, negative
8, 99, 792, 12.375, 0.211, 0.886, 1.48, 167, 702, 113, negative
8, 82, 656, 10.25, 0.393, 0.764, 2.41, 258, 501, 107, negative
8, 180, 1440, 22.5, 0.371, 0.832, 2.32, 534, 1198, 230, negative
9, 166, 1494, 18.444, 0.336, 0.723, 2.38, 502, 1080, 211, negative
6, 31, 186, 5.167, 0.301, 0.844, 1.65, 56, 157, 34, negative
8, 148, 1184, 18.5, 0.182, 0.625, 1.2, 216, 740, 180, negative
9, 509, 4581, 56.556, 0.096, 0.379, 1.34, 439, 1736, 328, negative
7, 140, 980, 20.0, 0.131, 0.666, 1.28, 128, 653, 100, negative
7, 168, 1176, 24.0, 0.081, 0.369, 1.14, 95, 434, 83, negative
7, 13, 91, 1.857, 0.275, 0.758, 2.27, 25, 69, 11, negative
2, 536, 1072, 268.0, 0.568, 0.688, 24.36, 609, 737, 25, positive
8, 190, 1520, 23.75, 0.118, 0.62, 1.21, 179, 943, 148, negative
7, 71, 497, 10.143, 0.231, 0.757, 1.37, 115, 376, 84, negative
9, 310, 2790, 34.444, 0.17, 0.792, 1.27, 475, 2211, 375, negative
8, 241, 1928, 30.125, 0.119, 0.498, 1.26, 230, 960, 182, negative
9, 535, 4815, 59.444, 0.157, 0.594, 1.23, 757, 2861, 617, negative
10, 504, 5040, 50.4, 0.139, 0.665, 1.19, 701, 3352, 590, negative
6, 39, 234, 6.5, 0.192, 0.197, 45.0, 45, 46, 1, positive
83, 149, 12367, 1.795, 0.388, 0.472, 28.77, 4804, 5838, 167, positive
1, 25, 25, 25.0, 1.0, 1.0, 25.0, 25, 25, 1, positive
1, 7, 7, 7.0, 1.0, 1.0, 7.0, 7, 7, 1, positive
54, 1, 54, 0.019, 1.0, 1.0, 54.0, 54, 54, 1, positive
11, 123, 1353, 11.182, 0.48, 0.656, 5.74, 649, 887, 113, negative
93, 104, 9672, 1.118, 0.451, 0.611, 4.25, 4366, 5908, 1028, positive
11, 185, 2035, 16.818, 0.356, 0.772, 2.94, 724, 1572, 246, negative
13, 342, 4446, 26.308, 0.231, 0.548, 2.15, 1027, 2437, 477, negative
3, 4, 12, 1.333, 0.75, 0.75, 9.0, 9, 9, 1, negative
34, 1, 34, 0.029, 1.0, 1.0, 34.0, 34, 34, 1, positive
1, 379, 379, 379.0, 0.963, 1.0, 60.83, 365, 379, 6, positive
11, 228, 2508, 20.727, 0.282, 0.621, 2.96, 708, 1558, 239, negative
1, 11, 11, 11.0, 0.909, 1.0, 10.0, 10, 11, 1, positive
7, 36, 252, 5.143, 0.567, 0.929, 2.51, 143, 234, 57, negative
1, 12, 12, 12.0, 0.75, 1.0, 9.0, 9, 12, 1, positive
1, 15, 15, 15.0, 0.733, 1.0, 3.67, 11, 15, 3, positive
8, 139, 1112, 17.375, 0.16, 0.692, 2.17, 178, 769, 82, negative
7, 1, 7, 0.143, 1.0, 1.0, 7.0, 7, 7, 1, positive
11, 90, 990, 8.182, 0.47, 0.718, 4.6, 465, 711, 101, negative
10, 259, 2590, 25.9, 0.351, 0.779, 2.51, 908, 2018, 362, negative
14, 314, 4396, 22.429, 0.379, 0.721, 4.66, 1664, 3168, 357, negative
14, 91, 1274, 6.5, 0.389, 0.628, 5.05, 495, 800, 98, negative
10, 258, 2580, 25.8, 0.337, 0.648, 2.67, 869, 1672, 325, negative
10, 20, 200, 2.0, 0.54, 0.78, 9.0, 108, 156, 12, negative
12, 72, 864, 6.0, 0.623, 0.86, 6.73, 538, 743, 80, negative
24, 157, 3768, 6.542, 0.905, 0.958, 18.34, 3411, 3609, 186, negative
8, 141, 1128, 17.625, 0.447, 0.932, 2.45, 504, 1051, 206, negative
10, 82, 820, 8.2, 0.362, 0.69, 2.75, 297, 566, 108, negative
14, 435, 6090, 31.071, 0.355, 0.571, 4.58, 2164, 3478, 472, negative
10, 18, 180, 1.8, 0.522, 0.772, 8.55, 94, 139, 11, negative
10, 143, 1430, 14.3, 0.355, 0.775, 2.33, 508, 1108, 218, negative
9, 20, 180, 2.222, 0.55, 0.733, 9.9, 99, 132, 10, negative
8, 155, 1240, 19.375, 0.452, 0.882, 2.78, 561, 1094, 202, negative
14, 364, 5096, 26.0, 0.366, 0.562, 4.71, 1865, 2865, 396, negative
10, 186, 1860, 18.6, 0.347, 0.771, 2.42, 645, 1434, 267, negative
14, 265, 3710, 18.929, 0.354, 0.565, 4.47, 1315, 2097, 294, negative
13, 350, 4550, 26.923, 0.381, 0.589, 4.49, 1732, 2682, 386, negative
9, 18, 162, 2.0, 0.63, 0.944, 7.29, 102, 153, 14, negative
11, 1, 11, 0.091, 1.0, 1.0, 11.0, 11, 11, 1, positive
8, 74, 592, 9.25, 0.568, 0.983, 3.11, 336, 582, 108, negative
1, 40, 40, 40.0, 0.9, 1.0, 12.0, 36, 40, 3, negative
14, 399, 5586, 28.5, 0.383, 0.593, 5.04, 2142, 3315, 425, negative
24, 124, 2976, 5.167, 0.902, 0.961, 16.66, 2683, 2859, 161, negative
11, 344, 3784, 31.273, 0.446, 0.712, 4.71, 1686, 2694, 358, negative
15, 419, 6285, 27.933, 0.345, 0.526, 4.5, 2170, 3309, 482, negative
9, 18, 162, 2.0, 0.66, 0.883, 7.13, 107, 143, 15, negative
1, 28, 28, 28.0, 0.536, 1.0, 3.0, 15, 28, 5, positive
1, 255, 255, 255.0, 0.686, 1.0, 4.86, 175, 255, 36, positive
178, 140, 24920, 0.787, 0.574, 0.649, 21.52, 14292, 16177, 664, positive
8, 54, 432, 6.75, 0.537, 0.951, 3.36, 232, 411, 69, negative
20, 1, 20, 0.05, 1.0, 1.0, 20.0, 20, 20, 1, positive
1, 19, 19, 19.0, 0.632, 1.0, 4.0, 12, 19, 3, positive
8, 121, 968, 15.125, 0.431, 0.98, 3.11, 417, 949, 134, negative
13, 354, 4602, 27.231, 0.38, 0.598, 4.39, 1749, 2750, 398, negative
10, 1, 10, 0.1, 1.0, 1.0, 10.0, 10, 10, 1, positive
12, 335, 4020, 27.917, 0.4, 0.677, 4.61, 1606, 2722, 348, negative
27, 1, 27, 0.037, 1.0, 1.0, 27.0, 27, 27, 1, positive
8, 162, 1296, 20.25, 0.435, 0.936, 3.0, 564, 1213, 188, negative
12, 332, 3984, 27.667, 0.402, 0.659, 4.5, 1602, 2626, 356, negative
31, 1, 31, 0.032, 1.0, 1.0, 31.0, 31, 31, 1, positive
10, 205, 2050, 20.5, 0.381, 0.708, 3.04, 781, 1451, 257, negative
13, 433, 5629, 33.308, 0.375, 0.605, 4.82, 2109, 3404, 438, negative
1, 30, 30, 30.0, 0.4, 1.0, 2.4, 12, 30, 5, positive
8, 50, 400, 6.25, 0.528, 0.955, 3.01, 211, 382, 70, negative
25, 169, 4225, 6.76, 0.218, 0.971, 1.58, 923, 4101, 586, negative
14, 419, 5866, 29.929, 0.373, 0.603, 4.51, 2188, 3535, 485, negative
9, 161, 1449, 17.889, 0.432, 0.93, 2.87, 626, 1347, 218, negative
9, 19, 171, 2.111, 0.62, 0.836, 7.57, 106, 143, 14, negative
10, 19, 190, 1.9, 0.611, 0.9, 8.29, 116, 171, 14, negative
14, 433, 6062, 30.929, 0.355, 0.572, 4.44, 2152, 3467, 485, negative
9, 1, 9, 0.111, 1.0, 1.0, 9.0, 9, 9, 1, positive
25, 261, 6525, 10.44, 0.887, 0.945, 17.75, 5785, 6164, 326, negative
7, 45, 315, 6.429, 0.483, 0.984, 2.45, 152, 310, 62, negative
9, 160, 1440, 17.778, 0.36, 0.763, 2.63, 518, 1098, 197, negative
10, 19, 190, 1.9, 0.584, 0.816, 6.94, 111, 155, 16, negative
28, 281, 7868, 10.036, 0.318, 0.551, 4.72, 2502, 4339, 530, negative
14, 254, 3556, 18.143, 0.377, 0.569, 4.72, 1341, 2022, 284, negative
9, 19, 171, 2.111, 0.655, 0.871, 8.62, 112, 149, 13, negative
10, 19, 190, 1.9, 0.6, 0.895, 8.14, 114, 170, 14, negative
8, 215, 1720, 26.875, 0.366, 0.792, 2.86, 629, 1362, 220, negative
3, 3, 9, 1.0, 0.889, 1.0, 8.0, 8, 9, 1, negative
9, 140, 1260, 15.556, 0.38, 0.756, 2.71, 479, 953, 177, negative
166, 472, 78352, 2.843, 0.359, 0.547, 17.12, 28093, 42821, 1641, positive
1, 15, 15, 15.0, 0.533, 1.0, 2.0, 8, 15, 4, positive
23, 132, 3036, 5.739, 0.95, 1.0, 20.76, 2885, 3036, 139, negative
13, 213, 2769, 16.385, 0.359, 0.658, 4.65, 995, 1821, 214, negative
3, 4, 12, 1.333, 0.75, 0.75, 9.0, 9, 9, 1, negative
14, 320, 4480, 22.857, 0.354, 0.585, 4.46, 1584, 2621, 355, negative
9, 250, 2250, 27.778, 0.366, 0.768, 2.6, 823, 1727, 317, negative
11, 184, 2024, 16.727, 0.46, 0.796, 4.41, 931, 1611, 211, negative
7, 57, 399, 8.143, 0.414, 0.797, 2.7, 165, 318, 61, negative
9, 83, 747, 9.222, 0.333, 0.742, 2.93, 249, 554, 85, negative
9, 154, 1386, 17.111, 0.406, 0.727, 2.93, 563, 1008, 192, negative
11, 24, 264, 2.182, 0.53, 0.727, 10.0, 140, 192, 14, negative
15, 138, 2070, 9.2, 0.431, 0.75, 5.45, 893, 1552, 164, negative
11, 20, 220, 1.818, 0.568, 0.895, 8.93, 125, 197, 14, negative
11, 72, 792, 6.545, 0.665, 0.938, 6.35, 527, 743, 83, negative
31, 322, 9982, 10.387, 0.689, 0.753, 16.87, 6881, 7519, 408, negative
3, 4, 12, 1.333, 0.917, 0.917, 11.0, 11, 11, 1, negative
11, 20, 220, 1.818, 0.564, 0.918, 8.86, 124, 202, 14, negative
15, 222, 3330, 14.8, 0.414, 0.728, 5.34, 1378, 2425, 258, negative
10, 59, 590, 5.9, 0.403, 0.792, 2.98, 238, 467, 80, negative
83, 314, 26062, 3.783, 0.282, 0.619, 8.77, 7353, 16139, 838, positive
24, 309, 7416, 12.875, 0.921, 0.984, 17.51, 6828, 7295, 390, negative
11, 19, 209, 1.727, 0.579, 0.957, 7.56, 121, 200, 16, negative
11, 23, 253, 2.091, 0.585, 0.834, 8.22, 148, 211, 18, negative
9, 83, 747, 9.222, 0.356, 0.914, 2.77, 266, 683, 96, negative
11, 71, 781, 6.455, 0.666, 0.937, 6.19, 520, 732, 84, negative
23, 137, 3151, 5.957, 0.855, 0.934, 16.64, 2695, 2943, 162, negative
16, 382, 6112, 23.875, 0.375, 0.6, 5.16, 2292, 3670, 444, negative
11, 87, 957, 7.909, 0.319, 0.628, 2.65, 305, 601, 115, negative
12, 284, 3408, 23.667, 0.325, 0.725, 2.87, 1109, 2471, 386, negative
16, 183, 2928, 11.438, 0.413, 0.787, 4.81, 1208, 2305, 251, negative
11, 81, 891, 7.364, 0.339, 0.695, 2.77, 302, 619, 109, negative
7, 54, 378, 7.714, 0.497, 0.849, 3.42, 188, 321, 55, negative
9, 155, 1395, 17.222, 0.376, 0.722, 2.53, 524, 1007, 207, negative
12, 72, 864, 6.0, 0.638, 0.918, 6.12, 551, 793, 90, negative
23, 125, 2875, 5.435, 0.953, 1.0, 20.75, 2739, 2875, 132, negative
12, 404, 4848, 33.667, 0.334, 0.674, 2.82, 1617, 3267, 573, negative
5, 2, 10, 0.4, 0.9, 0.9, 9.0, 9, 9, 1, positive
14, 2, 28, 0.143, 0.536, 0.536, 15.0, 15, 15, 1, positive
17, 403, 6851, 23.706, 0.349, 0.521, 5.43, 2388, 3568, 440, negative
16, 356, 5696, 22.25, 0.377, 0.576, 5.8, 2150, 3279, 371, negative
12, 22, 264, 1.833, 0.568, 0.837, 7.5, 150, 221, 20, negative
16, 243, 3888, 15.188, 0.394, 0.709, 5.5, 1530, 2756, 278, negative
8, 64, 512, 8.0, 0.541, 0.947, 3.85, 277, 485, 72, negative
77, 271, 20867, 3.519, 0.478, 0.744, 11.28, 9981, 15523, 885, negative
9, 150, 1350, 16.667, 0.284, 0.756, 1.76, 384, 1020, 218, negative
9, 171, 1539, 19.0, 0.4, 0.778, 2.87, 615, 1198, 214, negative
7, 13, 91, 1.857, 0.78, 0.989, 7.89, 71, 90, 9, negative
10, 269, 2690, 26.9, 0.306, 0.496, 5.15, 824, 1335, 160, negative
10, 88, 880, 8.8, 0.257, 0.668, 1.82, 226, 588, 124, negative
9, 80, 720, 8.889, 0.304, 0.838, 1.8, 219, 603, 122, negative
9, 163, 1467, 18.111, 0.263, 0.549, 2.82, 386, 805, 137, negative
10, 162, 1620, 16.2, 0.294, 0.73, 2.71, 477, 1183, 176, negative
8, 184, 1472, 23.0, 0.237, 0.777, 1.64, 349, 1144, 213, negative
4, 17, 68, 4.25, 0.191, 0.647, 1.86, 13, 44, 7, negative
17, 19, 323, 1.118, 0.362, 0.381, 58.5, 117, 123, 2, negative
9, 168, 1512, 18.667, 0.268, 0.661, 1.89, 405, 1000, 214, negative
17, 23, 391, 1.353, 0.419, 0.808, 6.56, 164, 316, 25, negative
9, 166, 1494, 18.444, 0.274, 0.606, 1.88, 409, 905, 217, negative
9, 125, 1125, 13.889, 0.21, 0.601, 1.69, 236, 676, 140, negative
7, 231, 1617, 33.0, 0.26, 0.64, 1.71, 420, 1035, 246, negative
7, 243, 1701, 34.714, 0.198, 0.48, 1.48, 336, 817, 227, negative
7, 98, 686, 14.0, 0.207, 0.491, 1.42, 142, 337, 100, negative
17, 11, 187, 0.647, 0.326, 0.433, 10.17, 61, 81, 6, negative
5, 118, 590, 23.6, 0.154, 0.497, 1.44, 91, 293, 63, negative
6, 47, 282, 7.833, 0.177, 0.45, 1.61, 50, 127, 31, negative
10, 189, 1890, 18.9, 0.263, 0.515, 2.34, 498, 973, 213, negative
5, 92, 460, 18.4, 0.287, 0.604, 1.38, 132, 278, 96, negative
8, 242, 1936, 30.25, 0.232, 0.611, 1.72, 450, 1183, 262, negative
5, 17, 85, 3.4, 0.376, 0.741, 2.91, 32, 63, 11, negative
17, 23, 391, 1.353, 0.373, 0.621, 10.43, 146, 243, 14, negative
7, 213, 1491, 30.429, 0.235, 0.746, 1.5, 351, 1112, 234, negative
7, 133, 931, 19.0, 0.211, 0.559, 1.75, 196, 520, 112, negative
14, 192, 2688, 13.714, 0.234, 0.589, 2.28, 628, 1584, 275, negative
10, 325, 3250, 32.5, 0.215, 0.692, 1.51, 700, 2248, 463, negative
9, 197, 1773, 21.889, 0.274, 0.699, 1.74, 485, 1240, 278, negative
17, 24, 408, 1.412, 0.36, 0.708, 5.88, 147, 289, 25, negative
10, 330, 3300, 33.0, 0.207, 0.671, 1.61, 684, 2215, 425, negative
16, 24, 384, 1.5, 0.393, 0.935, 4.72, 151, 359, 32, negative
13, 239, 3107, 18.385, 0.239, 0.615, 2.16, 742, 1912, 343, negative
5, 63, 315, 12.6, 0.368, 0.927, 2.0, 116, 292, 58, negative
6, 96, 576, 16.0, 0.26, 0.856, 1.53, 150, 493, 98, negative
9, 331, 2979, 36.778, 0.222, 0.69, 1.57, 661, 2056, 421, negative
6, 97, 582, 16.167, 0.282, 0.794, 1.84, 164, 462, 89, negative
7, 97, 679, 13.857, 0.211, 0.791, 1.51, 143, 537, 95, negative
12, 91, 1092, 7.583, 0.281, 0.59, 2.46, 307, 644, 125, negative
13, 242, 3146, 18.615, 0.231, 0.614, 2.33, 726, 1932, 312, negative
160, 286, 45760, 1.788, 0.201, 0.226, 55.42, 9199, 10347, 166, positive
91, 285, 25935, 3.132, 0.158, 0.165, 113.89, 4100, 4287, 36, positive
9, 9, 81, 1.0, 0.321, 0.395, 13.0, 26, 32, 2, negative
9, 160, 1440, 17.778, 0.215, 0.8, 1.58, 310, 1152, 196, negative
8, 75, 600, 9.375, 0.228, 0.662, 1.37, 137, 397, 100, negative
9, 59, 531, 6.556, 0.237, 0.802, 1.56, 126, 426, 81, negative
7, 31, 217, 4.429, 0.336, 0.834, 1.52, 73, 181, 48, negative
7, 12, 84, 1.714, 0.226, 0.607, 2.38, 19, 51, 8, negative
9, 88, 792, 9.778, 0.263, 0.726, 1.59, 208, 575, 131, negative
5, 2, 10, 0.4, 0.8, 0.8, 8.0, 8, 8, 1, negative
1, 95, 95, 95.0, 0.379, 1.0, 1.03, 36, 95, 35, negative
9, 75, 675, 8.333, 0.194, 0.698, 1.46, 131, 471, 90, negative
